row_label_raw,row_label_full,col_0,31/12/2018 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,31/12/2018 > Dự phòng VND,31/12/2018 > Giá trị ghi sổ VND,1/1/2018 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,1/1/2018 > Dự phòng VND,1/1/2018 > Giá trị ghi sổ VND,numeric__31/12/2018 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,numeric__31/12/2018 > Dự phòng VND,numeric__31/12/2018 > Giá trị ghi sổ VND,numeric__1/1/2018 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,numeric__1/1/2018 > Dự phòng VND,numeric__1/1/2018 > Giá trị ghi sổ VND
"Đầu tư vào công ty liên kết, cơ sở kinh doanh đồng kiểm soát (i)","Đầu tư vào công ty liên kết, cơ sở kinh doanh đồng kiểm soát (i)","Đầu tư vào công ty liên kết, cơ sở kinh doanh đồng kiểm soát (i)",1.800.203.395.934,(24.135.767.100),1.776.067.628.834,1.747.121.088.747,(19.988.792.554),1.727.132.296.193,1800203395934.0,-24135767100.0,1776067628834.0,1747121088747.0,-19988792554.0,1727132296193.0
Đầu tư góp vốn vào các đơn vị khác (ii),Đầu tư góp vốn vào các đơn vị khác (ii),Đầu tư góp vốn vào các đơn vị khác (ii),688.510.888.053,(366.405.088.682),322.105.799.371,736.652.914.597,(332.326.266.564),404.326.648.033,688510888053.0,-366405088682.0,322105799371.0,736652914597.0,-332326266564.0,404326648033.0
,,,2.488.714.283.987,(390.540.855.782),2.098.173.428.205,2.483.774.003.344,(352.315.059.118),2.131.458.944.226,2488714283987.0,-390540855782.0,2098173428205.0,2483774003344.0,-352315059118.0,2131458944226.0
