row_label_raw,row_label_full,col_0,2018VND,2017VND,numeric__2018VND,numeric__2017VND
Công ty Cổ phần Bia Sài Gòn – Phú Thọ,Công ty Cổ phần Bia Sài Gòn – Phú Thọ,Công ty Cổ phần Bia Sài Gòn – Phú Thọ,Công ty Cổ phần Bia Sài Gòn – Phú Thọ,Công ty Cổ phần Bia Sài Gòn – Phú Thọ,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn – Phú Thọ > Bán nguyên vật liệu,Bán nguyên vật liệu,360.371.075.673,352.585.150.375,360371075673.0,352585150375.0
Cung cấp dịch vụ,Công ty Cổ phần Bia Sài Gòn – Phú Thọ > Cung cấp dịch vụ,Cung cấp dịch vụ,149.736.364,-,149736364.0,
Bán hàng hóa khác,Công ty Cổ phần Bia Sài Gòn – Phú Thọ > Bán hàng hóa khác,Bán hàng hóa khác,228.480.000,203.825.000,228480000.0,203825000.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn – Phú Thọ > Mua hàng hóa,Mua hàng hóa,961.848.772.950,942.437.850.200,961848772950.0,942437850200.0
Cổ tức,Công ty Cổ phần Bia Sài Gòn – Phú Thọ > Cổ tức,Cổ tức,16.927.200.000,10.579.500.000,16927200000.0,10579500000.0
Công ty Cổ phần Bia Sài Gòn – Kiên Giang,Công ty Cổ phần Bia Sài Gòn – Kiên Giang,Công ty Cổ phần Bia Sài Gòn – Kiên Giang,Công ty Cổ phần Bia Sài Gòn – Kiên Giang,Công ty Cổ phần Bia Sài Gòn – Kiên Giang,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn – Kiên Giang > Bán nguyên vật liệu,Bán nguyên vật liệu,457.942.814.837,393.321.044.804,457942814837.0,393321044804.0
Cung cấp dịch vụ,Công ty Cổ phần Bia Sài Gòn – Kiên Giang > Cung cấp dịch vụ,Cung cấp dịch vụ,1.723.872.839,1.622.951.580,1723872839.0,1622951580.0
Bán thành phẩm,Công ty Cổ phần Bia Sài Gòn – Kiên Giang > Bán thành phẩm,Bán thành phẩm,22.272.727,-,22272727.0,
Bán hàng hóa khác,Công ty Cổ phần Bia Sài Gòn – Kiên Giang > Bán hàng hóa khác,Bán hàng hóa khác,60.385.500,15.000.000,60385500.0,15000000.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn – Kiên Giang > Mua hàng hóa,Mua hàng hóa,1.556.291.736.740,1.345.905.441.695,1556291736740.0,1345905441695.0
Mua hàng hóa khác,Công ty Cổ phần Bia Sài Gòn – Kiên Giang > Mua hàng hóa khác,Mua hàng hóa khác,17.262.000,-,17262000.0,
Cổ tức,Công ty Cổ phần Bia Sài Gòn – Kiên Giang > Cổ tức,Cổ tức,5.750.000.000,4.300.000.000,5750000000.0,4300000000.0
Công ty Cổ phần Cơ khí và Xây lắp Công nghiệp,Công ty Cổ phần Cơ khí và Xây lắp Công nghiệp,Công ty Cổ phần Cơ khí và Xây lắp Công nghiệp,Công ty Cổ phần Cơ khí và Xây lắp Công nghiệp,Công ty Cổ phần Cơ khí và Xây lắp Công nghiệp,,
Cổ tức,Công ty Cổ phần Cơ khí và Xây lắp Công nghiệp > Cổ tức,Cổ tức,1.404.000.000,1.591.200.000,1404000000.0,1591200000.0
Công ty Cổ phần Bia Sài Gòn – Miền Trung,Công ty Cổ phần Bia Sài Gòn – Miền Trung,Công ty Cổ phần Bia Sài Gòn – Miền Trung,Công ty Cổ phần Bia Sài Gòn – Miền Trung,Công ty Cổ phần Bia Sài Gòn – Miền Trung,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn – Miền Trung > Bán nguyên vật liệu,Bán nguyên vật liệu,616.631.539.006,410.463.186.342,616631539006.0,410463186342.0
Cung cấp dịch vụ,Công ty Cổ phần Bia Sài Gòn – Miền Trung > Cung cấp dịch vụ,Cung cấp dịch vụ,3.416.170.632,-,3416170632.0,
Bán hàng hóa khác,Công ty Cổ phần Bia Sài Gòn – Miền Trung > Bán hàng hóa khác,Bán hàng hóa khác,268.712.440,2.649.590.268,268712440.0,2649590268.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn – Miền Trung > Mua hàng hóa,Mua hàng hóa,2.031.504.341.600,1.498.068.655.780,2031504341600.0,1498068655780.0
Chi phí thuê kho,Công ty Cổ phần Bia Sài Gòn – Miền Trung > Chi phí thuê kho,Chi phí thuê kho,562.411.457,-,562411457.0,
Mua hàng hóa khác,Công ty Cổ phần Bia Sài Gòn – Miền Trung > Mua hàng hóa khác,Mua hàng hóa khác,660.136.320,-,660136320.0,
Cổ tức,Công ty Cổ phần Bia Sài Gòn – Miền Trung > Cổ tức,Cổ tức,48.363.615.000,24.043.407.500,48363615000.0,24043407500.0
Công ty Cổ phần Bia Sài Gòn – Vĩnh Long,Công ty Cổ phần Bia Sài Gòn – Vĩnh Long,Công ty Cổ phần Bia Sài Gòn – Vĩnh Long,Công ty Cổ phần Bia Sài Gòn – Vĩnh Long,Công ty Cổ phần Bia Sài Gòn – Vĩnh Long,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn – Vĩnh Long > Bán nguyên vật liệu,Bán nguyên vật liệu,404.745.579.037,270.582.272.060,404745579037.0,270582272060.0
Cung cấp dịch vụ,Công ty Cổ phần Bia Sài Gòn – Vĩnh Long > Cung cấp dịch vụ,Cung cấp dịch vụ,2.180.264.429,-,2180264429.0,
Bán thành phẩm,Công ty Cổ phần Bia Sài Gòn – Vĩnh Long > Bán thành phẩm,Bán thành phẩm,17.550.000,-,17550000.0,
Bán hàng hóa khác,Công ty Cổ phần Bia Sài Gòn – Vĩnh Long > Bán hàng hóa khác,Bán hàng hóa khác,11.701.031.956,4.656.215.908,11701031956.0,4656215908.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn – Vĩnh Long > Mua hàng hóa,Mua hàng hóa,1.340.883.769.030,1.099.241.068.520,1340883769030.0,1099241068520.0
Cổ tức,Công ty Cổ phần Bia Sài Gòn – Vĩnh Long > Cổ tức,Cổ tức,13.500.000.000,7.500.000.000,13500000000.0,7500000000.0
Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây,,
Bán nguyên vật liệu,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây > Bán nguyên vật liệu,Bán nguyên vật liệu,754.701.887.650,612.064.805.592,754701887650.0,612064805592.0
Bán thành phẩm,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây > Bán thành phẩm,Bán thành phẩm,-,13.081.553.660,,13081553660.0
Cung cấp dịch vụ,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây > Cung cấp dịch vụ,Cung cấp dịch vụ,2.665.808.105,-,2665808105.0,
Bán hàng hóa khác,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây > Bán hàng hóa khác,Bán hàng hóa khác,4.310.945.923,2.388.979.176,4310945923.0,2388979176.0
Mua hàng hóa,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây > Mua hàng hóa,Mua hàng hóa,2.340.230.045.160,2.157.066.418.550,2340230045160.0,2157066418550.0
Cổ tức,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây > Cổ tức,Cổ tức,33.932.902.928,31.831.553.660,33932902928.0,31831553660.0
Chi trả cổ tức,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây > Chi trả cổ tức,Chi trả cổ tức,1.166.667.000,-,1166667000.0,
