row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,31/12/2018VND,1/1/2018VND,,
Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,217.001.205.735,262.095.508.855,217001205735.0,262095508855.0
Công Ty Cổ phần Bao Bì Sabeco Sông Lam,Công Ty Cổ phần Bao Bì Sabeco Sông Lam,Công Ty Cổ phần Bao Bì Sabeco Sông Lam,180.108.990.634,108.900.145.517,180108990634.0,108900145517.0
Công ty TNHH Asia Packaging Industries (Việt Nam),Công ty TNHH Asia Packaging Industries (Việt Nam),Công ty TNHH Asia Packaging Industries (Việt Nam),174.470.186.654,129.259.408.422,174470186654.0,129259408422.0
Công Ty Cổ phần Tập đoàn Hanaka,Công Ty Cổ phần Tập đoàn Hanaka,Công Ty Cổ phần Tập đoàn Hanaka,162.558.976.562,78.791.183.694,162558976562.0,78791183694.0
Công ty Cổ phần Vận tải và Giao nhận Bia Sài Gòn,Công ty Cổ phần Vận tải và Giao nhận Bia Sài Gòn,Công ty Cổ phần Vận tải và Giao nhận Bia Sài Gòn,23.614.778.582,339.809.965.644,23614778582.0,339809965644.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,1.269.508.029.545,1.101.543.450.352,1269508029545.0,1101543450352.0
,,,2.027.262.167.712,2.020.399.662.484,2027262167712.0,2020399662484.0
