row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
Tài sản dài hạn(\( 200 = 210 + 220 + 230 + 240 + 250 + 260 \)),Tài sản dài hạn(\( 200 = 210 + 220 + 230 + 240 + 250 + 260 \)),Tài sản dài hạn(\( 200 = 210 + 220 + 230 + 240 + 250 + 260 \)),200,,7.676.574.586.994,8.327.361.633.259,200.0,,7676574586994.0,8327361633259.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,5.860.731.012,20.093.775.062,210.0,,5860731012.0,20093775062.0
Phải thu dài hạn của khách hàng,Phải thu dài hạn của khách hàng,Phải thu dài hạn của khách hàng,211,,6.077.549.878,4.761.134.371,211.0,,6077549878.0,4761134371.0
Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,215,,4.000.000.000,4.000.000.000,215.0,,4000000000.0,4000000000.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,8(b),35.180.710.917,49.118.570.411,216.0,,35180710917.0,49118570411.0
Dự phòng phải thu dài hạn khó đòi,Dự phòng phải thu dài hạn khó đòi,Dự phòng phải thu dài hạn khó đòi,219,9(b),(39.397.529.783),(37.785.929.720),219.0,,-39397529783.0,-37785929720.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,4.567.091.079.194,5.008.100.480.672,220.0,,4567091079194.0,5008100480672.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,13,3.614.850.885.054,4.044.747.362.200,221.0,13.0,3614850885054.0,4044747362200.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,9.497.449.925.191,9.343.836.360.323,222.0,,9497449925191.0,9343836360323.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(5.882.599.040.137),(5.299.088.998.123),223.0,,-5882599040137.0,-5299088998123.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,14,952.240.194.140,963.353.118.472,227.0,14.0,952240194140.0,963353118472.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,1.091.397.605.211,1.088.315.805.211,228.0,,1091397605211.0,1088315805211.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(139.157.411.071),(124.962.686.739),229.0,,-139157411071.0,-124962686739.0
Bất động sản đầu tư,Bất động sản đầu tư,Bất động sản đầu tư,230,15,54.567.837.235,67.657.774.573,230.0,15.0,54567837235.0,67657774573.0
Nguyên giá,Nguyên giá,Nguyên giá,231,,71.444.026.942,83.725.457.765,231.0,,71444026942.0,83725457765.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,232,,(16.876.189.707),(16.067.683.192),232.0,,-16876189707.0,-16067683192.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,144.377.898.065,111.505.655.106,240.0,,144377898065.0,111505655106.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,16,144.377.898.065,111.505.655.106,242.0,16.0,144377898065.0,111505655106.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,,2.119.042.308.110,2.152.327.824.131,250.0,,2119042308110.0,2152327824131.0
"Đầu tư vào các công ty liên kết, cơ sở kinh doanh đồng kiểm soát","Đầu tư vào các công ty liên kết, cơ sở kinh doanh đồng kiểm soát","Đầu tư vào các công ty liên kết, cơ sở kinh doanh đồng kiểm soát",252,6(c),1.800.203.395.934,1.747.121.088.747,252.0,,1800203395934.0,1747121088747.0
Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,253,6(c),688.510.888.053,736.652.914.597,253.0,,688510888053.0,736652914597.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,254,6(c),(390.540.855.782),(352.315.059.118),254.0,,-390540855782.0,-352315059118.0
Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,255,6(b),20.868.879.905,20.868.879.905,255.0,,20868879905.0,20868879905.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,785.634.733.378,967.676.123.715,260.0,,785634733378.0,967676123715.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,12(b),551.794.760.319,816.991.436.755,261.0,,551794760319.0,816991436755.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,262,17,184.533.845.767,136.822.415.511,262.0,17.0,184533845767.0,136822415511.0
"Thiết bị, vật tư, phụ tùng thay thế dài hạn","Thiết bị, vật tư, phụ tùng thay thế dài hạn","Thiết bị, vật tư, phụ tùng thay thế dài hạn",263,11(b),49.306.127.292,13.862.271.449,263.0,,49306127292.0,13862271449.0
TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),270,,22.366.742.792.213,22.013.689.109.910,270.0,,22366742792213.0,22013689109910.0
