row_label_raw,row_label_full,Cổ phiếu phổ thông đã phát hành đầu năm,2018 > 641.281.186,2017 > 638.936.186,numeric__2018 > 641.281.186,numeric__2017 > 638.936.186
Ảnh hưởng của tái phát hành cổ phiếu quỹ,Ảnh hưởng của tái phát hành cổ phiếu quỹ,Ảnh hưởng của tái phát hành cổ phiếu quỹ,-,2.228.746,,2228746.0
Số lượng cổ phiếu phổ thông bình quân gia quyền,Số lượng cổ phiếu phổ thông bình quân gia quyền,Số lượng cổ phiếu phổ thông bình quân gia quyền,641.281.186,641.164.932,641281186.0,641164932.0
