row_label_raw,row_label_full,STT,Tên công ty,Hoạt động chính,31/12/2018,31/12/2018_1,1/1/2018,1/1/2018_1,numeric__Tên công ty,numeric__Hoạt động chính,numeric__31/12/2018,numeric__31/12/2018_1,numeric__1/1/2018,numeric__1/1/2018_1
STT,STT,STT,Tên công ty,Hoạt động chính,% quyền sở hữu,% quyền biểu quyết,% quyền sở hữu,% quyền biểu quyết,,,,,,
16,STT > 16,16,Công ty Cổ phần Bia Sài Gòn – Bến Tre,"Sản xuất bia, rượu và nước giải khát",20%,20%,20%,20%,,,0.2,0.2,0.2,0.2
17,STT > 17,17,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây (**),"Sản xuất, gia công và kinh doanh thực phẩm, nước giải khát, bia và nước uống có cồn","21,80%","22,18%","21,43%","22,17%",,,0.218,0.2218,0.2143,0.2217
18,STT > 18,18,Công ty Cổ phần Bia – Nước Giải Khát Sài Gòn – Tây Đô,"Sản xuất và kinh doanh bia, rượu, nước giải khát, sữa đậu nành và nước ép trái cây","27,62%","34,92%","27,62%","34,92%",,,0.2762,0.3492,0.2762,0.3492
19,STT > 19,19,Công ty Cổ phần Bia Sài Gòn – Bạc Liêu,"Sản xuất bia, rượu và nước giải khát","10,2%",20%,"10,2%",20%,,,0.102,0.2,0.102,0.2
20,STT > 20,20,Công ty Cổ phần Bia Sài Gòn – Lâm Đồng,"Sản xuất bia, rượu và nước giải khát",20%,20%,20%,20%,,,0.2,0.2,0.2,0.2
