row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),TÀI SẢN > Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),100,,14.690.168.205.219,13.686.327.476.651,100.0,,14690168205219.0,13686327476651.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,5,4.467.391.585.137,4.268.598.818.042,110.0,5.0,4467391585137.0,4268598818042.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,1.595.188.808.377,1.631.824.576.797,111.0,,1595188808377.0,1631824576797.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,2.872.202.776.760,2.636.774.241.245,112.0,,2872202776760.0,2636774241245.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,7.544.188.420.764,6.558.801.231.269,120.0,,7544188420764.0,6558801231269.0
Đầu tư nắm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,123,6(a),7.544.188.420.764,6.558.801.231.269,123.0,,7544188420764.0,6558801231269.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,765.630.597.003,715.326.353.415,130.0,,765630597003.0,715326353415.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,7,244.119.166.060,171.320.969.298,131.0,7.0,244119166060.0,171320969298.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,,74.757.986.951,108.549.780.497,132.0,,74757986951.0,108549780497.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,8(a),473.750.492.186,468.739.410.975,136.0,,473750492186.0,468739410975.0
Dự phòng phải thu ngắn hạn khó đòi,TÀI SẢN > Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,137,9(a),(55.871.302.744),(53.455.692.637),137.0,,-55871302744.0,-53455692637.0
Tài sản thiếu chờ xử lý,TÀI SẢN > Tài sản thiếu chờ xử lý,Tài sản thiếu chờ xử lý,139,10,28.874.254.550,20.171.885.282,139.0,10.0,28874254550.0,20171885282.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,11(a),1.813.754.190.894,2.003.535.067.335,140.0,,1813754190894.0,2003535067335.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,2.034.063.807.573,2.116.546.352.025,141.0,,2034063807573.0,2116546352025.0
Dự phòng giảm giá hàng tồn kho,TÀI SẢN > Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,149,,(220.309.616.679),(113.011.284.690),149.0,,-220309616679.0,-113011284690.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,99.203.411.421,140.066.006.590,150.0,,99203411421.0,140066006590.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,12(a),86.456.727.461,24.912.851.252,151.0,,86456727461.0,24912851252.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,,7.564.621.909,112.192.286.560,152.0,,7564621909.0,112192286560.0
Thuế phải thu Nhà nước,TÀI SẢN > Thuế phải thu Nhà nước,Thuế phải thu Nhà nước,153,19(b),5.182.062.051,2.960.868.778,153.0,,5182062051.0,2960868778.0
