row_label_raw,row_label_full,Phải trả Nhà nước cho phần đánh giá lại quyền sử dụng đất khi xác định giá trị doanh nghiệp để cổ phần hóa (*),31/12/2018VND > 735.379.872.700,1/1/2018VND > 735.379.872.700,numeric__31/12/2018VND > 735.379.872.700,numeric__1/1/2018VND > 735.379.872.700
"Ký quỹ, ký cược ngắn hạn đã nhận","Ký quỹ, ký cược ngắn hạn đã nhận","Ký quỹ, ký cược ngắn hạn đã nhận",186.444.336.213,187.756.893.824,186444336213.0,187756893824.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,47.642.016.752,1.521.388.663.665,47642016752.0,1521388663665.0
Phải trả Quỹ Hỗ trợ Sắp xếp và Phát triển Doanh nghiệp,Phải trả Quỹ Hỗ trợ Sắp xếp và Phát triển Doanh nghiệp,Phải trả Quỹ Hỗ trợ Sắp xếp và Phát triển Doanh nghiệp,-,109.965.627.840,,109965627840.0
Phải trả khác,Phải trả khác,Phải trả khác,110.072.285.800,75.689.626.022,110072285800.0,75689626022.0
,,,1.079.538.511.465,2.630.180.684.051,1079538511465.0,2630180684051.0
