row_label_raw,row_label_full,col_0,1/1/2018Giá trị ghi sổ/Số có khả năngtrả nợVND,Biến động trong năm > TăngVND,Biến động trong năm > GiảmVND,31/12/2018Giá trị ghi sổ/Số có khả năngtrả nợVND,numeric__1/1/2018Giá trị ghi sổ/Số có khả năngtrả nợVND,numeric__Biến động trong năm > TăngVND,numeric__Biến động trong năm > GiảmVND,numeric__31/12/2018Giá trị ghi sổ/Số có khả năngtrả nợVND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,720.042.938.660,3.226.436.043.026,(3.361.976.193.006),584.502.788.680,720042938660.0,3226436043026.0,-3361976193006.0,584502788680.0
Vay dài hạn đến hạn trả (Thuyết minh 22(b)),Vay dài hạn đến hạn trả (Thuyết minh 22(b)),Vay dài hạn đến hạn trả (Thuyết minh 22(b)),2.861.043.120,16.551.629.834,(9.672.672.954),9.740.000.000,2861043120.0,16551629834.0,-9672672954.0,9740000000.0
,,,722.903.981.780,3.242.987.672.860,(3.371.648.865.960),594.242.788.680,722903981780.0,3242987672860.0,-3371648865960.0,594242788680.0
