row_label_raw,row_label_full,Tên công ty,Nơi đăng ký hoạt động,Tỷ lệ phần sở hữu,Tỷ lệ quyền biểu quyết nằm giữ,Hoạt động chính,numeric__Nơi đăng ký hoạt động,numeric__Tỷ lệ phần sở hữu,numeric__Tỷ lệ quyền biểu quyết nằm giữ,numeric__Hoạt động chính
"Công ty Cổ phần Vận tải Dầu khí Virtual Tàu (sau đây gọi tất là ""Công ty Virtual Tàu"")","Công ty Cổ phần Vận tải Dầu khí Virtual Tàu (sau đây gọi tất là ""Công ty Virtual Tàu"")","Công ty Cổ phần Vận tải Dầu khí Virtual Tàu (sau đây gọi tất là ""Công ty Virtual Tàu"")","Tăng lứng, Tòa nhà PVFCCo, Số 43 Mạc Đình Chí, Phường Đa Kao, Quận 1, Tp.HCM, Việt Nam","99,85%","99,85%","Kinh doanh vận tải dầu thô và các sản phẩm khí, cung ứng dịch vụ hàng hải, sửa chữa tàu biển và phương tiện nối, thuê và cho thuê tàu biển, phương tiện vận tải khác, tuyển dụng, đào tạo và cung ứng thuyền viên, kinh doanh xuất khẩu các mặt hàng công, nông, ngư nghiệp, và các mặt hàng phục vụ đổi sống dân sinh.",,0.9984999999999999,0.9984999999999999,
"Công ty Cổ phần Vận tải Dầu khí Hà Nội (sau đây gọi tất là ""Công ty Hà Nội"")","Công ty Cổ phần Vận tải Dầu khí Hà Nội (sau đây gọi tất là ""Công ty Hà Nội"")","Công ty Cổ phần Vận tải Dầu khí Hà Nội (sau đây gọi tất là ""Công ty Hà Nội"")","Tăng 5, Tòa nhà Oriental, Số 324 Tây Sơn, Phường Ngã Tư Số, Quận Đồng Đa, TP. Hà Nội","50,5%","50,5%","Kinh doanh vận tải dầu thô và các sản phẩm khí, cung ứng dịch vụ hàng hải, sửa chữa tàu biển và phương tiện nối, thuê và cho thuê tàu biển, phương tiện vận tải khác, kinh doanh xuất khẩu các mặt hàng công, nông, ngư nghiệp, đồ dùng gia đình và cá nhân, dịch vụ tuyển dụng và cung ứng lao động trong nước, dịch vụ tư vấn, quản lý bất động sản, lữ hành nội địa và dịch vụ phục vụ khách du lịch, sản xuất phần mềm tin học, cung cấp dịch vụ giải pháp tin học và mua bán thiết bị tin học.",,0.505,0.505,
"Công ty Cổ phần Vận tải Xăng dầu Phương Nam (sau đây gọi tất là ""Công ty Phương Nam"")","Công ty Cổ phần Vận tải Xăng dầu Phương Nam (sau đây gọi tất là ""Công ty Phương Nam"")","Công ty Cổ phần Vận tải Xăng dầu Phương Nam (sau đây gọi tất là ""Công ty Phương Nam"")","Tăng 3, Tòa nhà PVFCCo, số 43 Mạc Đình Chí, Phường Đa kao, Quận 1, Thành phố Hồ Chí Minh","69,63%","53,75%","Kinh doanh vận tải xăng dầu bằng đường biển, đại lý kinh doanh xăng dầu, đại lý hàng hải, dịch vụ môi giới, cung ứng, sửa chữa tàu biển và cho thuê phương tiện vận tải.",,0.6962999999999999,0.5375,
