row_label_raw,row_label_full,Lợi nhuận trong năm (VND),Năm nay > 820.683.601.126,Năm trước(trình bày lại) > 780.070.730.530,numeric__Năm nay > 820.683.601.126,numeric__Năm trước(trình bày lại) > 780.070.730.530
Phân bổ cho:- Cổ đông không kiểm soát (VND)- Cổ đông của Công ty mẹ (VND),Phân bổ cho:- Cổ đông không kiểm soát (VND)- Cổ đông của Công ty mẹ (VND),Phân bổ cho:- Cổ đông không kiểm soát (VND)- Cổ đông của Công ty mẹ (VND),131.073.177.050689.610.424.076,127.977.882.893652.092.847.637,1.3107317705068961e+23,1.2797788289365209e+23
"Trừ: trích lập Quỹ khen thưởng, phúc lợi (VND)","Trừ: trích lập Quỹ khen thưởng, phúc lợi (VND)","Trừ: trích lập Quỹ khen thưởng, phúc lợi (VND)",(36.707.973.685),(34.710.912.503),-36707973685.0,-34710912503.0
Lợi nhuận để tính lãi cơ bản trêncổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trêncổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trêncổ phiếu (VND),652.902.450.391,617.381.935.134,652902450391.0,617381935134.0
Số bình quân gia quyền của cổ phiếu phổ thôngđể tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thôngđể tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thôngđể tính lãi cơ bản trên cổ phiếu,281.440.162,281.440.162,281440162.0,281440162.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,2.320,2.194,2320.0,2194.0
