row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,1.016.159.410.506,975.120.011.342,1016159410506.0,975120011342.0
Trừ: Chênh lệch tạm thời không chịu thuế thu nhập doanh nghiệp,Trừ: Chênh lệch tạm thời không chịu thuế thu nhập doanh nghiệp,Trừ: Chênh lệch tạm thời không chịu thuế thu nhập doanh nghiệp,(2.429.499.219),(39.515.345.637),-2429499219.0,-39515345637.0
Trừ: Lãi đầu tư vào công ty liên kết,Trừ: Lãi đầu tư vào công ty liên kết,Trừ: Lãi đầu tư vào công ty liên kết,(34.035.075.394),(26.387.724.294),-34035075394.0,-26387724294.0
Cộng: Các khoản chi phí không được khấu trừ Điều chỉnh khác:,Cộng: Các khoản chi phí không được khấu trừ Điều chỉnh khác:,Cộng: Các khoản chi phí không được khấu trừ Điều chỉnh khác:,15.488.123.291,8.880.866.562,15488123291.0,8880866562.0
Trừ: Chênh lệch tạm thời được khấu trừ,Trừ: Chênh lệch tạm thời được khấu trừ,Trừ: Chênh lệch tạm thời được khấu trừ,(48.194.175.826),(82.709.751.105),-48194175826.0,-82709751105.0
Cộng: Chênh lệch tạm thời không được khấu trừ,Cộng: Chênh lệch tạm thời không được khấu trừ,Cộng: Chênh lệch tạm thời không được khấu trừ,139.649.821.279,93.694.348.762,139649821279.0,93694348762.0
Thu nhập chịu thuế,Thu nhập chịu thuế,Thu nhập chịu thuế,1.086.638.604.637,929.082.405.630,1086638604637.0,929082405630.0
Lỗ năm trước mang sang,Lỗ năm trước mang sang,Lỗ năm trước mang sang,(31.888.652),-,-31888652.0,
Thu nhập tính thuế,Thu nhập tính thuế,Thu nhập tính thuế,1.086.606.715.985,929.082.405.630,1086606715985.0,929082405630.0
Thuế suất hiện hành,Thuế suất hiện hành,Thuế suất hiện hành,20%,20%,0.2,0.2
Thuế thu nhập doanh nghiệp hiện hành,Thuế thu nhập doanh nghiệp hiện hành,Thuế thu nhập doanh nghiệp hiện hành,217.321.343.197,185.816.481.126,217321343197.0,185816481126.0
Điều chỉnh thuế thu nhập doanh nghiệp năm trước,Điều chỉnh thuế thu nhập doanh nghiệp năm trước,Điều chỉnh thuế thu nhập doanh nghiệp năm trước,7.527.270.555,20.665.573.910,7527270555.0,20665573910.0
Tổng chi phí thuế thu nhập doanh nghiệp trong năm,Tổng chi phí thuế thu nhập doanh nghiệp trong năm,Tổng chi phí thuế thu nhập doanh nghiệp trong năm,224.848.613.752,206.482.055.036,224848613752.0,206482055036.0
