row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,,
Chỉ nhánh Tổng Công ty Khí Việt Nam - Công ty Cổ phần - Công ty Kinh doanh Sản phẩm khí,Mua hàng và dịch vụ > Chỉ nhánh Tổng Công ty Khí Việt Nam - Công ty Cổ phần - Công ty Kinh doanh Sản phẩm khí,Chỉ nhánh Tổng Công ty Khí Việt Nam - Công ty Cổ phần - Công ty Kinh doanh Sản phẩm khí,167.047.133.907,52.250.773.860,167047133907.0,52250773860.0
Công ty Cổ phần Xăng dầu Dầu khí Sài Gòn,Mua hàng và dịch vụ > Công ty Cổ phần Xăng dầu Dầu khí Sài Gòn,Công ty Cổ phần Xăng dầu Dầu khí Sài Gòn,108.269.743.147,145.919.703.219,108269743147.0,145919703219.0
Công ty Cổ phần Xăng dầu Dầu khí Vũng Tàu,Mua hàng và dịch vụ > Công ty Cổ phần Xăng dầu Dầu khí Vũng Tàu,Công ty Cổ phần Xăng dầu Dầu khí Vũng Tàu,110.613.816.230,125.929.235.682,110613816230.0,125929235682.0
Công ty Cổ phần Lọc hóa dầu Bình Sơn,Mua hàng và dịch vụ > Công ty Cổ phần Lọc hóa dầu Bình Sơn,Công ty Cổ phần Lọc hóa dầu Bình Sơn,86.285.142.158,94.347.849.698,86285142158.0,94347849698.0
Công ty Cổ phần Xăng dầu Dầu khí Hải Phòng,Mua hàng và dịch vụ > Công ty Cổ phần Xăng dầu Dầu khí Hải Phòng,Công ty Cổ phần Xăng dầu Dầu khí Hải Phòng,81.085.615.904,66.057.849.599,81085615904.0,66057849599.0
Công ty Cổ phần Cắng Dịch vụ Dầu khí Tổng hợp PTSC Thanh Hóa,Mua hàng và dịch vụ > Công ty Cổ phần Cắng Dịch vụ Dầu khí Tổng hợp PTSC Thanh Hóa,Công ty Cổ phần Cắng Dịch vụ Dầu khí Tổng hợp PTSC Thanh Hóa,70.343.587.760,53.633.910.477,70343587760.0,53633910477.0
Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Nam,Mua hàng và dịch vụ > Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Nam,Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Nam,68.284.018.403,165.066.862.675,68284018403.0,165066862675.0
Liên Doanh Việt Nga - Vietsovpetro,Mua hàng và dịch vụ > Liên Doanh Việt Nga - Vietsovpetro,Liên Doanh Việt Nga - Vietsovpetro,45.053.032.556,53.418.075.249,45053032556.0,53418075249.0
Tổng Công ty Cổ phần Bảo hiểm Dầu khí,Mua hàng và dịch vụ > Tổng Công ty Cổ phần Bảo hiểm Dầu khí,Tổng Công ty Cổ phần Bảo hiểm Dầu khí,30.707.511.801,30.667.363.657,30707511801.0,30667363657.0
Tập đoàn Dầu khí Việt Nam,Mua hàng và dịch vụ > Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,4.080.579.448,7.077.111.278,4080579448.0,7077111278.0
Công ty Liên doanh Điều hành Cửu Long,Mua hàng và dịch vụ > Công ty Liên doanh Điều hành Cửu Long,Công ty Liên doanh Điều hành Cửu Long,26.870.800.000,-,26870800000.0,
Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Mua hàng và dịch vụ > Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,24.799.318.997,23.928.978.031,24799318997.0,23928978031.0
Công ty Bảo hiểm Dầu khí Phía Nam,Mua hàng và dịch vụ > Công ty Bảo hiểm Dầu khí Phía Nam,Công ty Bảo hiểm Dầu khí Phía Nam,20.797.366.212,24.436.884.344,20797366212.0,24436884344.0
Công ty Liên doanh Điều hành Hoàng Long,Mua hàng và dịch vụ > Công ty Liên doanh Điều hành Hoàng Long,Công ty Liên doanh Điều hành Hoàng Long,19.054.227.275,-,19054227275.0,
