row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,,
Công ty Cổ phần Dầu khí FGas,a. Các khoản phải trả người bán ngắn hạn > Công ty Cổ phần Dầu khí FGas,Công ty Cổ phần Dầu khí FGas,41.365.056.723,29.552.775.352,41365056723.0,29552775352.0
Công ty TNHH Vận tải Dầu khí OPEC,a. Các khoản phải trả người bán ngắn hạn > Công ty TNHH Vận tải Dầu khí OPEC,Công ty TNHH Vận tải Dầu khí OPEC,37.323.351.298,17.368.586.718,37323351298.0,17368586718.0
Công ty Cổ phần cung ứng nhiên liệu tàu biển Vina,a. Các khoản phải trả người bán ngắn hạn > Công ty Cổ phần cung ứng nhiên liệu tàu biển Vina,Công ty Cổ phần cung ứng nhiên liệu tàu biển Vina,32.830.459.100,-,32830459100.0,
Wallem Ship Management Ltd,a. Các khoản phải trả người bán ngắn hạn > Wallem Ship Management Ltd,Wallem Ship Management Ltd,12.128.669.230,12.194.243.783,12128669230.0,12194243783.0
Công ty Cổ phần Vận tải Hàng hải Quốc Việt,a. Các khoản phải trả người bán ngắn hạn > Công ty Cổ phần Vận tải Hàng hải Quốc Việt,Công ty Cổ phần Vận tải Hàng hải Quốc Việt,10.009.543.285,10.009.543.285,10009543285.0,10009543285.0
Công ty TNHH MTV Gas Venus,a. Các khoản phải trả người bán ngắn hạn > Công ty TNHH MTV Gas Venus,Công ty TNHH MTV Gas Venus,-,90.600.848.421,,90600848421.0
"Zhoushan Xinya Shipyard Co., Ltd.","a. Các khoản phải trả người bán ngắn hạn > Zhoushan Xinya Shipyard Co., Ltd.","Zhoushan Xinya Shipyard Co., Ltd.",-,28.115.989.750,,28115989750.0
Cockett Marine Oil (Asia) Pte Ltd.,a. Các khoản phải trả người bán ngắn hạn > Cockett Marine Oil (Asia) Pte Ltd.,Cockett Marine Oil (Asia) Pte Ltd.,-,15.910.909.149,,15910909149.0
Phải trả người bán là các bên liên quan (Thuyết minh số 39),a. Các khoản phải trả người bán ngắn hạn > Phải trả người bán là các bên liên quan (Thuyết minh số 39),Phải trả người bán là các bên liên quan (Thuyết minh số 39),171.495.372.872,300.663.891.397,171495372872.0,300663891397.0
Phải trả cho các đối tượng khác,a. Các khoản phải trả người bán ngắn hạn > Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,297.835.178.743,270.862.356.555,297835178743.0,270862356555.0
,,,602.987.631.251,775.279.144.410,602987631251.0,775279144410.0
b. Các khoản phải trả người bán dài hạn,b. Các khoản phải trả người bán dài hạn,b. Các khoản phải trả người bán dài hạn,b. Các khoản phải trả người bán dài hạn,b. Các khoản phải trả người bán dài hạn,,
Tập đoàn Dầu khí Quốc gia Việt Nam,b. Các khoản phải trả người bán dài hạn > Tập đoàn Dầu khí Quốc gia Việt Nam,Tập đoàn Dầu khí Quốc gia Việt Nam,230.891.136.000,259.752.528.000,230891136000.0,259752528000.0
,,,230.891.136.000,259.752.528.000,230891136000.0,259752528000.0
