row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốcVND,Số cuối năm > Giá trị ghi sốVND,Số đầu năm > Giá gốcVND,Số đầu năm > Giá trị ghi sốVND,numeric__Số cuối năm > Giá gốcVND,numeric__Số cuối năm > Giá trị ghi sốVND,numeric__Số đầu năm > Giá gốcVND,numeric__Số đầu năm > Giá trị ghi sốVND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,,,,,,,
Tiền gửi có kỳ hạn (*),a) Ngắn hạn > Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),1.478.841.000.000,1.478.841.000.000,1.572.305.707.500,1.572.305.707.500,1478841000000.0,1478841000000.0,1572305707500.0,1572305707500.0
,,,1.478.841.000.000,1.478.841.000.000,1.572.305.707.500,1.572.305.707.500,1478841000000.0,1478841000000.0,1572305707500.0,1572305707500.0
b) Dải hạn,b) Dải hạn,b) Dải hạn,,,,,,,,
Tiền gửi có kỳ hạn,b) Dải hạn > Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,-,-,1.800.000.000,1.800.000.000,,,1800000000.0,1800000000.0
,,,-,-,1.800.000.000,1.800.000.000,,,1800000000.0,1800000000.0
