row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,7.156.584.146.893,5.953.061.421.855,,200.0,,7156584146893.0,5953061421855.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,14.048.956.179,8.993.725.952,,210.0,,14048956179.0,8993725952.0
1.,1.,1.,Phải thu dài hạn khác,216,7,14.048.956.179,8.993.725.952,,216.0,7.0,14048956179.0,8993725952.0
II.,II.,II.,Tài sản cố định,220,,6.781.172.147.529,5.627.317.753.548,,220.0,,6781172147529.0,5627317753548.0
1.,1.,1.,Tài sản cố định hữu hình,221,10,6.777.561.963.137,5.622.630.573.352,,221.0,10.0,6777561963137.0,5622630573352.0
1.,1.,1.,- Nguyên giá,222,,10.705.307.119.454,8.831.105.049.023,,222.0,,10705307119454.0,8831105049023.0
1.,1.,1.,- Giá trị hao mòn lũy kế,223,,(3.927.745.156.317),(3.208.474.475.671),,223.0,,-3927745156317.0,-3208474475671.0
2.,2.,2.,Tài sản cố định vô hình,227,11,3.610.184.392,4.687.180.196,,227.0,11.0,3610184392.0,4687180196.0
2.,2.,2.,- Nguyên giá,228,,9.975.864.897,9.527.304.897,,228.0,,9975864897.0,9527304897.0
2.,2.,2.,- Giá trị hao mòn lũy kế,229,,(6.365.680.505),(4.840.124.701),,229.0,,-6365680505.0,-4840124701.0
III.,III.,III.,Tài sản dở dang dài hạn,240,,202.325.000,753.197.720,,240.0,,202325000.0,753197720.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,,202.325.000,753.197.720,,242.0,,202325000.0,753197720.0
IV.,IV.,IV.,Đầu tư tài chính dài hạn,250,,198.573.423.481,190.922.628.087,,250.0,,198573423481.0,190922628087.0
1.,1.,1.,Đầu tư vào công ty liên kết,252,12,152.635.656.181,143.184.860.787,,252.0,12.0,152635656181.0,143184860787.0
2.,2.,2.,Đầu tư góp vốn vào đơn vị khác,253,13,45.937.767.300,45.937.767.300,,253.0,13.0,45937767300.0,45937767300.0
3.,3.,3.,Đầu tư nằm giữ đến ngày đáo hạn,255,5,-,1.800.000.000,,255.0,5.0,,1800000000.0
V.,V.,V.,Tài sản dài hạn khác,260,,162.587.294.704,125.074.116.548,,260.0,,162587294704.0,125074116548.0
1.,1.,1.,Chi phí trả trước dài hạn,261,14,91.537.813.172,83.397.439.388,,261.0,14.0,91537813172.0,83397439388.0
2.,2.,2.,Tài sản thuế thu nhập hoãn lại,262,15,71.049.481.532,41.676.677.160,,262.0,15.0,71049481532.0,41676677160.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,10.997.298.677.304,10.202.231.613.012,,270.0,,10997298677304.0,10202231613012.0
