row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,
"Ký cược, ký quỹ","a) Ngắn hạn > Ký cược, ký quỹ","Ký cược, ký quỹ",305.135.200,519.552.000,305135200.0,519552000.0
Tạm ứng cho nhân viên,a) Ngắn hạn > Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,14.838.846.781,10.006.846.944,14838846781.0,10006846944.0
Trích trước lãi tiên gửi Ngân hàng,a) Ngắn hạn > Trích trước lãi tiên gửi Ngân hàng,Trích trước lãi tiên gửi Ngân hàng,26.026.365.402,35.236.058.650,26026365402.0,35236058650.0
Thù lao Hội đồng Quản trị và Ban kiểm soát,a) Ngắn hạn > Thù lao Hội đồng Quản trị và Ban kiểm soát,Thù lao Hội đồng Quản trị và Ban kiểm soát,174.000.000,174.000.000,174000000.0,174000000.0
Phải thu khác là các bên liên quan(Thuyết minh số 39),a) Ngắn hạn > Phải thu khác là các bên liên quan(Thuyết minh số 39),Phải thu khác là các bên liên quan(Thuyết minh số 39),22.224.963.470,12.266.914.831,22224963470.0,12266914831.0
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,,
- Công ty Cổ phần Vận tải Hàng hải Quốc Việt,Các khoản phải thu khác > - Công ty Cổ phần Vận tải Hàng hải Quốc Việt,- Công ty Cổ phần Vận tải Hàng hải Quốc Việt,13.412.516.490,13.602.969.606,13412516490.0,13602969606.0
- Các đối tượng khác,Các khoản phải thu khác > - Các đối tượng khác,- Các đối tượng khác,60.191.661.614,46.475.142.424,60191661614.0,46475142424.0
,,,137.173.488.957,118.281.484.455,137173488957.0,118281484455.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,
"Ký cược, ký quỹ","b) Dài hạn > Ký cược, ký quỹ","Ký cược, ký quỹ",13.803.810.129,8.993.725.952,13803810129.0,8993725952.0
Các khoản phải thu khác,b) Dài hạn > Các khoản phải thu khác,Các khoản phải thu khác,245.146.050,-,245146050.0,
,,,14.048.956.179,8.993.725.952,14048956179.0,8993725952.0
