row_label_raw,row_label_full,- Loại phát hành theo mệnh giá (1),31/12/2015 > Giá trị > 500.000.000.000,31/12/2015 > Kỳ hạn > 3 năm,01/01/2015 > Giá trị > -,01/01/2015 > Kỳ hạn > -,numeric__31/12/2015 > Giá trị > 500.000.000.000,numeric__31/12/2015 > Kỳ hạn > 3 năm,numeric__01/01/2015 > Giá trị > -,numeric__01/01/2015 > Kỳ hạn > -
- Chi phí phát hành trái phiếu (2),- Chi phí phát hành trái phiếu (2),- Chi phí phát hành trái phiếu (2),6.779.667.000,-,-,-,6779667000.0,,,
Giá trị thu được {(3)=(1)-(2)},Giá trị thu được {(3)=(1)-(2)},Giá trị thu được {(3)=(1)-(2)},493.220.333.000,-,-,,493220333000.0,,,
