row_label_raw,row_label_full,col_0,31/12/2015Cổ phiếu,01/01/2015'Cổ phiếu,numeric__31/12/2015Cổ phiếu,numeric__01/01/2015'Cổ phiếu
Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,128.404.733,94.647.491,128404733.0,94647491.0
Số lượng cổ phiếu đã bán ra công chúng,Số lượng cổ phiếu đã bán ra công chúng,Số lượng cổ phiếu đã bán ra công chúng,128.404.733,94.647.491,128404733.0,94647491.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,128.404.733,94.647.491,128404733.0,94647491.0
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,128.404.733,94.647.491,128404733.0,94647491.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,128.404.733,94.647.491,128404733.0,94647491.0
Mệnh giá cổ phiếu đang lưu hành(đồng/cổ phiếu),Mệnh giá cổ phiếu đang lưu hành(đồng/cổ phiếu),Mệnh giá cổ phiếu đang lưu hành(đồng/cổ phiếu),10.000,10.000,10000.0,10000.0
