row_label_raw,row_label_full,Bảng Cân đối kế toán tại ngày 31/12/2014 > Chỉ tiêu,Bảng Cân đối kế toán tại ngày 31/12/2014 > Mã số,Bảng Cân đối kế toán tại ngày 31/12/2014 > Số cuối năm VND,Bảng Cân đối kế toán tại ngày 31/12/2015 > Chỉ tiêu,Bảng Cân đối kế toán tại ngày 31/12/2015 > Mã số,Bảng Cân đối kế toán tại ngày 31/12/2015 > Số đầu kỳ VND,Ghi chú,numeric__Bảng Cân đối kế toán tại ngày 31/12/2014 > Mã số,numeric__Bảng Cân đối kế toán tại ngày 31/12/2014 > Số cuối năm VND,numeric__Bảng Cân đối kế toán tại ngày 31/12/2015 > Chỉ tiêu,numeric__Bảng Cân đối kế toán tại ngày 31/12/2015 > Mã số,numeric__Bảng Cân đối kế toán tại ngày 31/12/2015 > Số đầu kỳ VND,numeric__Ghi chú
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,135,42.219.542.998,Phải thu ngắn hạn khác,136,67.225.580.446,Gộp số liệu theo Thông tư,135.0,42219542998.0,,136.0,67225580446.0,
Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,158,25.006.037.448,Phải thu ngắn hạn khác,136,67.225.580.446,Gộp số liệu theo Thông tư,158.0,25006037448.0,,136.0,67225580446.0,
Doanh thu chưa thực hiện,Doanh thu chưa thực hiện,Doanh thu chưa thực hiện,338,351.841.781,Doanh thu chưa thực hiện ngắn hạn,318,22.727.272,Phân loại lại theo Thông tư,338.0,351841781.0,,318.0,22727272.0,
Doanh thu chưa thực hiện,Doanh thu chưa thực hiện,Doanh thu chưa thực hiện,338,351.841.781,Doanh thu chưa thực hiện dài hạn,336,"329,114.509",Phân loại lại theo Thông tư,338.0,351841781.0,,336.0,329.114509,
Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,417,33.186.408.842,Quỹ đầu tư phát triển,418,44.889.217.905,Gộp số liệu theo Thông tư,417.0,33186408842.0,,418.0,44889217905.0,
Quỹ dự phòng tài chính,Quỹ dự phòng tài chính,Quỹ dự phòng tài chính,418,11.702.809.063,Quỹ đầu tư phát triển,418,44.889.217.905,Gộp số liệu theo Thông tư,418.0,11702809063.0,,418.0,44889217905.0,
