row_label_raw,row_label_full,31/12/2015,Dưới 1 nămVND,Từ 1-5 nămVND,TổngVND,numeric__Dưới 1 nămVND,numeric__Từ 1-5 nămVND,numeric__TổngVND
Các khoản vay,Các khoản vay,Các khoản vay,106.730.355.042,1.523.313.848.159,1.630.044.203.201,106730355042.0,1523313848159.0,1630044203201.0
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,335.795.393.318,1.241.470.765.726,1.577.266.159.044,335795393318.0,1241470765726.0,1577266159044.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,83.425.640.111,-,83.425.640.111,83425640111.0,,83425640111.0
01/01/2015,01/01/2015,01/01/2015,Dưới 1 nămVND,Từ 1-5 nămVND,TổngVND,,,
Các khoản vay,01/01/2015 > Các khoản vay,Các khoản vay,297.674.184.019,796.616.630.230,1.094.290.814.249,297674184019.0,796616630230.0,1094290814249.0
Phải trả người bán và phải trả khác,01/01/2015 > Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,237.929.376.115,910.701.356.807,1.148.630.732.922,237929376115.0,910701356807.0,1148630732922.0
Chi phí phải trả,01/01/2015 > Chi phí phải trả,Chi phí phải trả,13.804.809.973,-,13.804.809.973,13804809973.0,,13804809973.0
