row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2018VND,2017VND,,
Công ty Cổ phần Tư vấn Hà Đô,Công ty Cổ phần Tư vấn Hà Đô,Công ty Cổ phần Tư vấn Hà Đô,Công ty Cổ phần Tư vấn Hà Đô,Công ty Cổ phần Tư vấn Hà Đô,,
Cổ tức được chia,Công ty Cổ phần Tư vấn Hà Đô > Cổ tức được chia,Cổ tức được chia,204.000.000,204.000.000,204000000.0,204000000.0
Mua hàng hóa và dịch vụ,Công ty Cổ phần Tư vấn Hà Đô > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,618.252.350,1.569.856.955,618252350.0,1569856955.0
Bán hàng hóa và dịch vụ,Công ty Cổ phần Tư vấn Hà Đô > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,107.173.400,-,107173400.0,
Phí quản lý,Công ty Cổ phần Tư vấn Hà Đô > Phí quản lý,Phí quản lý,-,52.184.408,,52184408.0
Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bắt động sản Hà Đô,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bắt động sản Hà Đô,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bắt động sản Hà Đô,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bắt động sản Hà Đô,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bắt động sản Hà Đô,,
Lợi nhuận được chia,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bắt động sản Hà Đô > Lợi nhuận được chia,Lợi nhuận được chia,10.964.960.317,-,10964960317.0,
Mua hàng hóa và dịch vụ,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bắt động sản Hà Đô > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,27.071.029.344,20.036.607.099,27071029344.0,20036607099.0
Bán hàng hóa và dịch vụ,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bắt động sản Hà Đô > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,3.342.693.515,2.111.532.096,3342693515.0,2111532096.0
Vay ngắn hạn,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bắt động sản Hà Đô > Vay ngắn hạn,Vay ngắn hạn,-,7.000.000.000,,7000000000.0
Hoàn trả vay ngắn hạn,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bắt động sản Hà Đô > Hoàn trả vay ngắn hạn,Hoàn trả vay ngắn hạn,7.000.000.000,-,7000000000.0,
Chi phí lãi vay,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bắt động sản Hà Đô > Chi phí lãi vay,Chi phí lãi vay,247.487.077,170.916.667,247487077.0,170916667.0
Công ty TNHH MTV Kinh doanh và Môi giớiBắt động sản Hà Đô,Công ty TNHH MTV Kinh doanh và Môi giớiBắt động sản Hà Đô,Công ty TNHH MTV Kinh doanh và Môi giớiBắt động sản Hà Đô,Công ty TNHH MTV Kinh doanh và Môi giớiBắt động sản Hà Đô,Công ty TNHH MTV Kinh doanh và Môi giớiBắt động sản Hà Đô,,
Mua hàng hóa và dịch vụ,Công ty TNHH MTV Kinh doanh và Môi giớiBắt động sản Hà Đô > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,-,1.185.244.442,,1185244442.0
Bán hàng hóa và dịch vụ,Công ty TNHH MTV Kinh doanh và Môi giớiBắt động sản Hà Đô > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,-,3.458.375.000,,3458375000.0
Công ty Cổ phần Hà Đô – 756 Sài Gòn,Công ty Cổ phần Hà Đô – 756 Sài Gòn,Công ty Cổ phần Hà Đô – 756 Sài Gòn,Công ty Cổ phần Hà Đô – 756 Sài Gòn,Công ty Cổ phần Hà Đô – 756 Sài Gòn,,
Cổ tức được chia,Công ty Cổ phần Hà Đô – 756 Sài Gòn > Cổ tức được chia,Cổ tức được chia,212.625.000.000,85.050.000.000,212625000000.0,85050000000.0
Bán hàng hóa và dịch vụ,Công ty Cổ phần Hà Đô – 756 Sài Gòn > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,2.494.257.773,1.306.711.855,2494257773.0,1306711855.0
Vay ngắn hạn và dài hạn,Công ty Cổ phần Hà Đô – 756 Sài Gòn > Vay ngắn hạn và dài hạn,Vay ngắn hạn và dài hạn,525.000.000.000,175.000.000.000,525000000000.0,175000000000.0
Chi phí lãi vay và chi phí sử dụng vốn,Công ty Cổ phần Hà Đô – 756 Sài Gòn > Chi phí lãi vay và chi phí sử dụng vốn,Chi phí lãi vay và chi phí sử dụng vốn,17.801.093.151,4.333.457.534,17801093151.0,4333457534.0
Nhận hợp tác đầu tư,Công ty Cổ phần Hà Đô – 756 Sài Gòn > Nhận hợp tác đầu tư,Nhận hợp tác đầu tư,82.500.000.000,984.950.000.000,82500000000.0,984950000000.0
Hoàn trả hợp tác đầu tư,Công ty Cổ phần Hà Đô – 756 Sài Gòn > Hoàn trả hợp tác đầu tư,Hoàn trả hợp tác đầu tư,97.450.000.000,-,97450000000.0,
Phí quản lý,Công ty Cổ phần Hà Đô – 756 Sài Gòn > Phí quản lý,Phí quản lý,14.550.049.604,25.534.300.000,14550049604.0,25534300000.0
Công ty Cổ phần Thủy điện Sông Tranh 4,Công ty Cổ phần Thủy điện Sông Tranh 4,Công ty Cổ phần Thủy điện Sông Tranh 4,Công ty Cổ phần Thủy điện Sông Tranh 4,Công ty Cổ phần Thủy điện Sông Tranh 4,,
