row_label_raw,row_label_full,Kinh doanhbắt động sảnVND,Kinh doanhkhách sạnVND,Hoạt động khácVND,Tổng cộngVND,numeric__Kinh doanhkhách sạnVND,numeric__Hoạt động khácVND,numeric__Tổng cộngVND
193.204.812.954,193.204.812.954,193.204.812.954,119.442.788.473,113.853.671.961,426.501.273.388,119442788473.0,113853671961.0,426501273388.0
10.535.801.307,10.535.801.307,10.535.801.307,62.827.443.444,68.192.405.233,141.555.649.984,62827443444.0,68192405233.0,141555649984.0
,,,,,377.961.440.055(165.385.950.905),,,
,,,,,354.131.139.134,,,354131139134.0
,,,,,5.611.416.852(3.591.185.602)(3.511.716.729),,,
,,,,,352.639.653.655,,,352639653655.0
