row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2018 > Phải thu VND > -,1/1/2018 > Phải nộp VND > 2.234.399.403,Số phải nộp trong năm VND > 34.177.083.410,Số đã nộp/bù trừ trong năm VND > (33.171.703.365),31/12/2018 > Phải thu VND > -,31/12/2018 > Phải nộp VND > 3.239.779.448,numeric__1/1/2018 > Phải thu VND > -,numeric__1/1/2018 > Phải nộp VND > 2.234.399.403,numeric__Số phải nộp trong năm VND > 34.177.083.410,numeric__Số đã nộp/bù trừ trong năm VND > (33.171.703.365),numeric__31/12/2018 > Phải thu VND > -,numeric__31/12/2018 > Phải nộp VND > 3.239.779.448
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,17.531.007.414,3.511.716.729,(23.142.813.058),2.100.088.915,-,,17531007414.0,3511716729.0,-23142813058.0,2100088915.0,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,557.523.390,7.104.265.459,(6.632.218.730),-,1.029.570.119,,557523390.0,7104265459.0,-6632218730.0,,1029570119.0
Thuế khác,Thuế khác,Thuế khác,-,1.000.000,439.761.534,(439.761.534),-,1.000.000,,1000000.0,439761534.0,-439761534.0,,1000000.0
,,,-,20.323.930.207,45.232.827.132,(63.386.496.687),2.100.088.915,4.270.349.567,,20323930207.0,45232827132.0,-63386496687.0,2100088915.0,4270349567.0
