row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2018VND,2017VND,,
Công ty Cổ phần Hà Đô 45,Công ty Cổ phần Hà Đô 45,Công ty Cổ phần Hà Đô 45,Công ty Cổ phần Hà Đô 45,Công ty Cổ phần Hà Đô 45,,
Góp vốn,Công ty Cổ phần Hà Đô 45 > Góp vốn,Góp vốn,83.980.000,5.125.000.000,83980000.0,5125000000.0
Cổ tức được chia,Công ty Cổ phần Hà Đô 45 > Cổ tức được chia,Cổ tức được chia,5.208.980.000,-,5208980000.0,
Mua hàng hóa và dịch vụ,Công ty Cổ phần Hà Đô 45 > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,58.789.019.667,-,58789019667.0,
Bán hàng hóa và dịch vụ,Công ty Cổ phần Hà Đô 45 > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,761.280.000,-,761280000.0,
Thu nhập lãi vay,Công ty Cổ phần Hà Đô 45 > Thu nhập lãi vay,Thu nhập lãi vay,2.156.356.295,-,2156356295.0,
Phí quản lý,Công ty Cổ phần Hà Đô 45 > Phí quản lý,Phí quản lý,1.054.642.495,608.712.225,1054642495.0,608712225.0
Công ty Cổ phần Hà Đô Bình Thuận,Công ty Cổ phần Hà Đô Bình Thuận,Công ty Cổ phần Hà Đô Bình Thuận,Công ty Cổ phần Hà Đô Bình Thuận,Công ty Cổ phần Hà Đô Bình Thuận,,
Góp vốn,Công ty Cổ phần Hà Đô Bình Thuận > Góp vốn,Góp vốn,220.500.000.000,7.500.000.000,220500000000.0,7500000000.0
Phí quản lý,Công ty Cổ phần Hà Đô Bình Thuận > Phí quản lý,Phí quản lý,1.288.559.653,-,1288559653.0,
Công ty Cổ phần Đầu tư Bất động sản Bình An Riverside,Công ty Cổ phần Đầu tư Bất động sản Bình An Riverside,Công ty Cổ phần Đầu tư Bất động sản Bình An Riverside,Công ty Cổ phần Đầu tư Bất động sản Bình An Riverside,Công ty Cổ phần Đầu tư Bất động sản Bình An Riverside,,
Cho vay,Công ty Cổ phần Đầu tư Bất động sản Bình An Riverside > Cho vay,Cho vay,5.000.000.000,-,5000000000.0,
Thu nhập lãi vay,Công ty Cổ phần Đầu tư Bất động sản Bình An Riverside > Thu nhập lãi vay,Thu nhập lãi vay,21.550.685,-,21550685.0,
Phí quản lý,Công ty Cổ phần Đầu tư Bất động sản Bình An Riverside > Phí quản lý,Phí quản lý,474.000.000,-,474000000.0,
Công ty Cổ phần Thiết bị Giáo dục 1,Công ty Cổ phần Thiết bị Giáo dục 1,Công ty Cổ phần Thiết bị Giáo dục 1,Công ty Cổ phần Thiết bị Giáo dục 1,Công ty Cổ phần Thiết bị Giáo dục 1,,
Góp vốn,Công ty Cổ phần Thiết bị Giáo dục 1 > Góp vốn,Góp vốn,-,77.197.064.000,,77197064000.0
Cho vay,Công ty Cổ phần Thiết bị Giáo dục 1 > Cho vay,Cho vay,21.500.000.000,-,21500000000.0,
Thu nhập lãi vay,Công ty Cổ phần Thiết bị Giáo dục 1 > Thu nhập lãi vay,Thu nhập lãi vay,231.447.945,-,231447945.0,
Phí quản lý,Công ty Cổ phần Thiết bị Giáo dục 1 > Phí quản lý,Phí quản lý,348.146.558,-,348146558.0,
Công ty Đầu tư Quốc tế Hà Đô,Công ty Đầu tư Quốc tế Hà Đô,Công ty Đầu tư Quốc tế Hà Đô,Công ty Đầu tư Quốc tế Hà Đô,Công ty Đầu tư Quốc tế Hà Đô,,
Phí quản lý,Công ty Đầu tư Quốc tế Hà Đô > Phí quản lý,Phí quản lý,3.726.739.970,-,3726739970.0,
Công ty Cổ phần Thương Mại Hà Đô,Công ty Cổ phần Thương Mại Hà Đô,Công ty Cổ phần Thương Mại Hà Đô,Công ty Cổ phần Thương Mại Hà Đô,Công ty Cổ phần Thương Mại Hà Đô,,
Cung cấp dịch vụ,Công ty Cổ phần Thương Mại Hà Đô > Cung cấp dịch vụ,Cung cấp dịch vụ,-,924.000.000,,924000000.0
Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,,
Công ty Cổ phần Năng lượng Agrita - Quảng Nam,Công ty Cổ phần Năng lượng Agrita - Quảng Nam,Công ty Cổ phần Năng lượng Agrita - Quảng Nam,Công ty Cổ phần Năng lượng Agrita - Quảng Nam,Công ty Cổ phần Năng lượng Agrita - Quảng Nam,,
Góp vốn,Công ty Cổ phần Năng lượng Agrita - Quảng Nam > Góp vốn,Góp vốn,50.763.789.599,217.218.460.793,50763789599.0,217218460793.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,
Công ty Cổ phần Đầu tư An Lạc,Công ty Cổ phần Đầu tư An Lạc,Công ty Cổ phần Đầu tư An Lạc,Công ty Cổ phần Đầu tư An Lạc,Công ty Cổ phần Đầu tư An Lạc,,
Cổ tức được chia,Công ty Cổ phần Đầu tư An Lạc > Cổ tức được chia,Cổ tức được chia,380.318.000,-,380318000.0,
Cho vay ngắn hạn,Công ty Cổ phần Đầu tư An Lạc > Cho vay ngắn hạn,Cho vay ngắn hạn,-,79.000.000.000,,79000000000.0
Thu nhập lãi vay,Công ty Cổ phần Đầu tư An Lạc > Thu nhập lãi vay,Thu nhập lãi vay,2.954.383.562,4.315.903.155,2954383562.0,4315903155.0
Thu hồi tiền cho vay,Công ty Cổ phần Đầu tư An Lạc > Thu hồi tiền cho vay,Thu hồi tiền cho vay,79.000.000.000,-,79000000000.0,
Công ty Cổ phần Đầu tư IP Việt Nam,Công ty Cổ phần Đầu tư IP Việt Nam,Công ty Cổ phần Đầu tư IP Việt Nam,Công ty Cổ phần Đầu tư IP Việt Nam,Công ty Cổ phần Đầu tư IP Việt Nam,,
Vay ngắn hạn,Công ty Cổ phần Đầu tư IP Việt Nam > Vay ngắn hạn,Vay ngắn hạn,-,57.000.000.000,,57000000000.0
Chỉ phí lãi vay,Công ty Cổ phần Đầu tư IP Việt Nam > Chỉ phí lãi vay,Chỉ phí lãi vay,2.993.259.132,2.572.916.667,2993259132.0,2572916667.0
