row_label_raw,row_label_full,col_0,31/12/2018VND,1/1/2018VND,numeric__31/12/2018VND,numeric__1/1/2018VND
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty Cổ phần Hà Đô 45,Công ty con > Công ty Cổ phần Hà Đô 45,Công ty Cổ phần Hà Đô 45,137.400.501,5.679.065.301,137400501.0,5679065301.0
Các bên khác,Các bên khác,Các bên khác,Các bên khác,Các bên khác,,
Công ty Cổ phần Phát triển Đô thị Từ Liêm,Các bên khác > Công ty Cổ phần Phát triển Đô thị Từ Liêm,Công ty Cổ phần Phát triển Đô thị Từ Liêm,128.082.655.725,125.520.354.873,128082655725.0,125520354873.0
Bà Nguyễn Thị Lý (i),Các bên khác > Bà Nguyễn Thị Lý (i),Bà Nguyễn Thị Lý (i),60.000.000.000,-,60000000000.0,
Tổng Công ty Xây dựng Cơ điện - CTCP (ii),Các bên khác > Tổng Công ty Xây dựng Cơ điện - CTCP (ii),Tổng Công ty Xây dựng Cơ điện - CTCP (ii),50.000.000.000,-,50000000000.0,
Công ty Cổ phần Tập đoàn Đầu tư Vĩnh Tiến và Bà Nguyễn Thị Trang (iii),Các bên khác > Công ty Cổ phần Tập đoàn Đầu tư Vĩnh Tiến và Bà Nguyễn Thị Trang (iii),Công ty Cổ phần Tập đoàn Đầu tư Vĩnh Tiến và Bà Nguyễn Thị Trang (iii),50.000.000.000,-,50000000000.0,
Sở kế hoạch và đầu tư tỉnh Sóc Trăng (iv),Các bên khác > Sở kế hoạch và đầu tư tỉnh Sóc Trăng (iv),Sở kế hoạch và đầu tư tỉnh Sóc Trăng (iv),12.000.000.000,-,12000000000.0,
AAPC (Thailand) Ltd.,Các bên khác > AAPC (Thailand) Ltd.,AAPC (Thailand) Ltd.,14.060.643.168,2.612.200.177,14060643168.0,2612200177.0
Công ty Cổ phần Tập đoàn Đầu tư Vĩnh Tiến,Các bên khác > Công ty Cổ phần Tập đoàn Đầu tư Vĩnh Tiến,Công ty Cổ phần Tập đoàn Đầu tư Vĩnh Tiến,-,53.000.000.000,,53000000000.0
Các nhà cung cấp khác,Các bên khác > Các nhà cung cấp khác,Các nhà cung cấp khác,15.490.869.949,23.299.221.259,15490869949.0,23299221259.0
,,,329.771.569.343,210.110.841.610,329771569343.0,210110841610.0
