row_label_raw,row_label_full,col_0,2023 triệu đồng,2022 triệu đồng,numeric__2023 triệu đồng,numeric__2022 triệu đồng
"I. Tổng số cán bộ, công nhân viên bình quân(người)","I. Tổng số cán bộ, công nhân viên bình quân(người)","I. Tổng số cán bộ, công nhân viên bình quân(người)",372,498,372.0,498.0
"II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên",,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên > 1. Tổng quỹ lương",1. Tổng quỹ lương,120.775,157.355,120775.0,157355.0
2. Tiền thường,"II. Thu nhập của cán bộ, công nhân viên > 2. Tiền thường",2. Tiền thường,4.861,4.741,4861.0,4741.0
3. Thu nhập khác,"II. Thu nhập của cán bộ, công nhân viên > 3. Thu nhập khác",3. Thu nhập khác,4.006,5.876,4006.0,5876.0
4. Tổng thu nhập (1+2+3),"II. Thu nhập của cán bộ, công nhân viên > 4. Tổng thu nhập (1+2+3)",4. Tổng thu nhập (1+2+3),129.642,167.972,129642.0,167972.0
5. Tiền lương bình quân tháng(dồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 5. Tiền lương bình quân tháng(dồng/người/tháng)",5. Tiền lương bình quân tháng(dồng/người/tháng),"27,06","26,33",27.06,26.33
6. Thu nhập bình quân tháng(dồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 6. Thu nhập bình quân tháng(dồng/người/tháng)",6. Thu nhập bình quân tháng(dồng/người/tháng),"29,04","28,11",29.04,28.11
