row_label_raw,row_label_full,col_0,2023 triệu đồng,2022 triệu đồng,numeric__2023 triệu đồng,numeric__2022 triệu đồng
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,50.424,294.918,50424.0,294918.0
Thu nhập từ nợ đã xử lý rủi ro,Thu nhập từ nợ đã xử lý rủi ro,Thu nhập từ nợ đã xử lý rủi ro,7.144,260.844,7144.0,260844.0
Thu nhập từ nghiệp vụ mua bán nợ,Thu nhập từ nghiệp vụ mua bán nợ,Thu nhập từ nghiệp vụ mua bán nợ,43.118,8.739,43118.0,8739.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,162,25.335,162.0,25335.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,(465),(71.484),-465.0,-71484.0
Chi phí về mua bán nợ,Chi phí về mua bán nợ,Chi phí về mua bán nợ,-,(67.983),,-67983.0
Chi phí khác,Chi phí khác,Chi phí khác,(465),(3.501),-465.0,-3501.0
Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,49.959,223.434,49959.0,223434.0
