row_label_raw,row_label_full,col_0,Số dư đầu năm triệu đồng,Phát sinh trong năm > Số phải nộp triệu đồng,Phát sinh trong năm > Số đã nộp triệu đồng,Số dư cuối năm triệu đồng,numeric__Số dư đầu năm triệu đồng,numeric__Phát sinh trong năm > Số phải nộp triệu đồng,numeric__Phát sinh trong năm > Số đã nộp triệu đồng,numeric__Số dư cuối năm triệu đồng
Thuế GTGT,Thuế GTGT,Thuế GTGT,232,376,(590),18,232.0,376.0,-590.0,18.0
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,69.559,80.928,(79.585),70.902,69559.0,80928.0,-79585.0,70902.0
Thuế khác,Thuế khác,Thuế khác,2.231,36.754,(37.691),1.294,2231.0,36754.0,-37691.0,1294.0
,,,72.022,118.058,(117.866),72.214,72022.0,118058.0,-117866.0,72214.0
