row_label_raw,row_label_full,col_0,Trước điều chỉnh,Sau điều chỉnh,numeric__Trước điều chỉnh,numeric__Sau điều chỉnh
Lợi nhuận sau thuế (triệu đồng),Lợi nhuận sau thuế (triệu đồng),Lợi nhuận sau thuế (triệu đồng),365.787,365.787,365787.0,365787.0
"Trích lập các quỹ khen thưởng, phúc lợi (triệu đồng)","Trích lập các quỹ khen thưởng, phúc lợi (triệu đồng)","Trích lập các quỹ khen thưởng, phúc lợi (triệu đồng)",(16.460),(10.827),-16460.0,-10827.0
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),349.327,354.960,349327.0,354960.0
Số cổ phiếu bình quân đề tính lãi (cổ phiếu),Số cổ phiếu bình quân đề tính lãi (cổ phiếu),Số cổ phiếu bình quân đề tính lãi (cổ phiếu),351.064.031,351.064.031,351064031.0,351064031.0
Lãi cơ bản trên cổ phiếu (đồng),Lãi cơ bản trên cổ phiếu (đồng),Lãi cơ bản trên cổ phiếu (đồng),995,1.011,995.0,1011.0
