row_label_raw,row_label_full,col_0,2023,2022(trình bày lại),numeric__2023,numeric__2022(trình bày lại)
Lợi nhuận sau thuế (triệu đồng),Lợi nhuận sau thuế (triệu đồng),Lợi nhuận sau thuế (triệu đồng),328.379,365.787,328379.0,365787.0
"Trích lập các Quỹ khen thưởng, phúc lợi (*)","Trích lập các Quỹ khen thưởng, phúc lợi (*)","Trích lập các Quỹ khen thưởng, phúc lợi (*)",(9.720),(10.827),-9720.0,-10827.0
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),318.659,354.960,318659.0,354960.0
Bình quân gia quyền của số cổ phiếu phổ thông sau ảnh hưởng (cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thông sau ảnh hưởng (cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thông sau ảnh hưởng (cổ phiếu),375.231.498,351.064.031,375231498.0,351064031.0
Lãi trên mỗi cổ phiếu (đồng),Lãi trên mỗi cổ phiếu (đồng),Lãi trên mỗi cổ phiếu (đồng),,,,
Lãi cơ bản trên mỗi cổ phiếu,Lãi trên mỗi cổ phiếu (đồng) > Lãi cơ bản trên mỗi cổ phiếu,Lãi cơ bản trên mỗi cổ phiếu,849,1.011,849.0,1011.0
Lãi suy giảm trên cổ phiếu,Lãi trên mỗi cổ phiếu (đồng) > Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,849,1.011,849.0,1011.0
