row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,2023 triệu đồng,2022 triệu đồng,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__2023 triệu đồng,numeric__2022 triệu đồng
Công ty Cổ phầnBánh kéo Hải Hà,Công ty Cổ phầnBánh kéo Hải Hà,Công ty Cổ phầnBánh kéo Hải Hà,Thành viên HĐQT của EVF (Ông Lê Mạnh Linh) là Chủ tịch HĐQT của Công ty Cổ phần Bánh kéo Hải Hà,Cổ phiếu của Bên liên quan nằm giữ bởi Công ty,(*),75.789,,,,75789.0
Công ty Cổ phầnQuản lý Quỹ Amber,Công ty Cổ phầnQuản lý Quỹ Amber,Công ty Cổ phầnQuản lý Quỹ Amber,Thành viên HĐQT của EVF (Ông Lê Mạnh Linh) là Chủ tịch HĐQT của Công ty Cổ phần Quản lý Quỹ Amber,Tiền gửi có kỳ hạn tại EVFGiấy tờ có giá nằm giữ do EVF phát hànhPhải trả lãi tiền gửi và giấy tờ có giá,271.240674.00018.762,84.000179.0004.165,,,2.712406740001876e+16,840001790004165.0
CTCP Amya Holding,CTCP Amya Holding,CTCP Amya Holding,Thành viên HĐQT của EVF (Ông Nguyễn Trung Thành) là Thành viên HĐQT của Công ty CP Amya Holding,Cho vay khách hàng,235.438,-,,,235438.0,
CTCP Amya Holding,CTCP Amya Holding,CTCP Amya Holding,Thành viên HĐQT của EVF (Ông Nguyễn Trung Thành) là Thành viên HĐQT của Công ty CP Amya Holding,Phải thu lãi vay,6.471,-,,,6471.0,
