row_label_raw,row_label_full,col_0,2019Triệu VND,numeric__2019Triệu VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,903.378,903378.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,1.351.371,1351371.0
Chuyển từ bất động sản đầu tư,Chuyển từ bất động sản đầu tư,Chuyển từ bất động sản đầu tư,21.190,21190.0
Bất động sản đã bán trong năm,Bất động sản đã bán trong năm,Bất động sản đã bán trong năm,(1.289.139),-1289139.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,986.800,986800.0
