row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2019Triệu VND,2018Triệu VND,numeric__Mã số,numeric__Thuyết minh,numeric__2019Triệu VND,numeric__2018Triệu VND
Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang từ trang trước sang),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang từ trang trước sang),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang từ trang trước sang),60,,2.851.933,2.413.227,60.0,,2851933.0,2413227.0
Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,,,,
Chư sở hữu Công tyCổ đông không kiểm soát,Phân bổ cho: > Chư sở hữu Công tyCổ đông không kiểm soát,Chư sở hữu Công tyCổ đông không kiểm soát,61,,2.851.480,2.404.386,61.0,,2851480.0,2404386.0
Chư sở hữu Công tyCổ đông không kiểm soát,Phân bổ cho: > Chư sở hữu Công tyCổ đông không kiểm soát,Chư sở hữu Công tyCổ đông không kiểm soát,62,,453,8.841,62.0,,453.0,8841.0
Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,,,,
Lãi cơ bản trên cổ phiếu,Lãi trên cổ phiếu > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,70,42,1.226,1.032,70.0,42.0,1226.0,1032.0
