row_label_raw,row_label_full,col_0,1/1/2019Triệu VND,Số phải nộp trong nămTriệu VND,Số đã nộp trong nămTriệu VND,Chuyển/(cấn trừ)Triệu VND,31/12/2019Triệu VND,numeric__1/1/2019Triệu VND,numeric__Số phải nộp trong nămTriệu VND,numeric__Số đã nộp trong nămTriệu VND,numeric__Chuyển/(cấn trừ)Triệu VND,numeric__31/12/2019Triệu VND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,197.823,724.603,(662.851),(4.097),255.478,197823.0,724603.0,-662851.0,-4097.0,255478.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,12.235,962.217,(387.087),(553.797),33.568,12235.0,962217.0,-387087.0,-553797.0,33568.0
Tiền sử dụng đất và tiền thuê đất,Tiền sử dụng đất và tiền thuê đất,Tiền sử dụng đất và tiền thuê đất,61.998,987.396,(1.049.394),-,-,61998.0,987396.0,-1049394.0,,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,4.152,75.040,(73.490),219,5.921,4152.0,75040.0,-73490.0,219.0,5921.0
Thuế khác,Thuế khác,Thuế khác,-,1.714,(1.993),279,-,,1714.0,-1993.0,279.0,
,,,276.208,2.750.970,(2.174.815),(557.396),294.967,276208.0,2750970.0,-2174815.0,-557396.0,294967.0
