row_label_raw,row_label_full,col_0,2019,2018,numeric__2019,numeric__2018
Cổ phiếu phổ thông đầu ký - hiện đang lưu hành,Cổ phiếu phổ thông đầu ký - hiện đang lưu hành,Cổ phiếu phổ thông đầu ký - hiện đang lưu hành,2.328.818.410,1.901.078.733,2328818410.0,1901078733.0
Ảnh hưởng của cổ phiếu phát hành,Ảnh hưởng của cổ phiếu phát hành,Ảnh hưởng của cổ phiếu phát hành,-,427.739.677,,427739677.0
Ảnh hưởng của cổ phiếu quỹ nằm giữ,Ảnh hưởng của cổ phiếu quỹ nằm giữ,Ảnh hưởng của cổ phiếu quỹ nằm giữ,(2.941.096),-,-2941096.0,
Số lượng cổ phiếu phổ thông bình quân gia quyền trong ký - hiện đang lưu hành,Số lượng cổ phiếu phổ thông bình quân gia quyền trong ký - hiện đang lưu hành,Số lượng cổ phiếu phổ thông bình quân gia quyền trong ký - hiện đang lưu hành,2.325.877.314,2.328.818.410,2325877314.0,2328818410.0
