row_label_raw,row_label_full,col_0,31/12/2019Triệu VND,1/1/2019Triệu VND,numeric__31/12/2019Triệu VND,numeric__1/1/2019Triệu VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,1.388.344,2.431.381,1388344.0,2431381.0
Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,788.537,701.417,788537.0,701417.0
Lãi phải thu từ các khoản tiền gửi ngân hàng.đặt cọc và cho vay,Lãi phải thu từ các khoản tiền gửi ngân hàng.đặt cọc và cho vay,Lãi phải thu từ các khoản tiền gửi ngân hàng.đặt cọc và cho vay,39.820,157.532,39820.0,157532.0
Chi hộ phải thu,Chi hộ phải thu,Chi hộ phải thu,17.655,20.274,17655.0,20274.0
Thuế thu nhập doanh nghiệp trả trước,Thuế thu nhập doanh nghiệp trả trước,Thuế thu nhập doanh nghiệp trả trước,4.622,8.719,4622.0,8719.0
Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,37.488,105.086,37488.0,105086.0
Thuế phải thu Nhà nước,Thuế phải thu Nhà nước,Thuế phải thu Nhà nước,498,-,498.0,
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,-,1.830.000,,1830000.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,9.243,9.453,9243.0,9453.0
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,2.286.207,5.263.862,2286207.0,5263862.0
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,294.967,276.208,294967.0,276208.0
Lãi trái phiếu và lãi vay phải trả,Lãi trái phiếu và lãi vay phải trả,Lãi trái phiếu và lãi vay phải trả,100.130,83.917,100130.0,83917.0
Cỏ tức phải trả,Cỏ tức phải trả,Cỏ tức phải trả,2.233,-,2233.0,
Lãi vay phải trả,Lãi vay phải trả,Lãi vay phải trả,2.472,-,2472.0,
Trái phiếu và nợ phải trả tài chính ngắn hạn,Trái phiếu và nợ phải trả tài chính ngắn hạn,Trái phiếu và nợ phải trả tài chính ngắn hạn,19.415,18.079,19415.0,18079.0
Trãi phiếu và nợ phải trả tài chính dài hạn,Trãi phiếu và nợ phải trả tài chính dài hạn,Trãi phiếu và nợ phải trả tài chính dài hạn,2.765.306,2.762.382,2765306.0,2762382.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,80.217,81.021,80217.0,81021.0
Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,3.264.740,3.221.607,3264740.0,3221607.0
