row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2019Triệu VND,2018Triệu VND,,
Cổ đông,Cổ đông,Cổ đông,Cổ đông,Cổ đông,,
Công ty TNHH Kinh doanh và Phát triển Đô thịNam Hà Nội,Công ty TNHH Kinh doanh và Phát triển Đô thịNam Hà Nội,Công ty TNHH Kinh doanh và Phát triển Đô thịNam Hà Nội,,,,
Cổ tức phải trả,Công ty TNHH Kinh doanh và Phát triển Đô thịNam Hà Nội > Cổ tức phải trả,Cổ tức phải trả,201.798,-,201798.0,
Công ty Cổ phần Đầu tư và Phát triển Đô thị Sài Đồng,Công ty Cổ phần Đầu tư và Phát triển Đô thị Sài Đồng,Công ty Cổ phần Đầu tư và Phát triển Đô thị Sài Đồng,,,,
Cổ tức phải trả,Công ty Cổ phần Đầu tư và Phát triển Đô thị Sài Đồng > Cổ tức phải trả,Cổ tức phải trả,788.582,-,788582.0,
Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,,
Tập đoàn Vingroup - Công ty CP,Tập đoàn Vingroup - Công ty CP,Tập đoàn Vingroup - Công ty CP,,,,
Mua hàng hóa và dịch vụ,Tập đoàn Vingroup - Công ty CP > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,209.501,293.171,209501.0,293171.0
"Doanh thu từ cung cấp dịch vụ quản lý, cho thuê và các dịchvụ liên quan phải thu","Tập đoàn Vingroup - Công ty CP > Doanh thu từ cung cấp dịch vụ quản lý, cho thuê và các dịchvụ liên quan phải thu","Doanh thu từ cung cấp dịch vụ quản lý, cho thuê và các dịchvụ liên quan phải thu",11.642,18.176,11642.0,18176.0
"Lãi cho vay, lãi đặt cọc phải thu","Tập đoàn Vingroup - Công ty CP > Lãi cho vay, lãi đặt cọc phải thu","Lãi cho vay, lãi đặt cọc phải thu",7.200,169.080,7200.0,169080.0
Thu hồi đặt cọc cho mục đích đầu tư,Tập đoàn Vingroup - Công ty CP > Thu hồi đặt cọc cho mục đích đầu tư,Thu hồi đặt cọc cho mục đích đầu tư,796.000,585.000,796000.0,585000.0
Cổ tức phải trả,Tập đoàn Vingroup - Công ty CP > Cổ tức phải trả,Cổ tức phải trả,449.101,-,449101.0,
Nhận chuyển nhượng tài sản,Tập đoàn Vingroup - Công ty CP > Nhận chuyển nhượng tài sản,Nhận chuyển nhượng tài sản,-,2.513.757,,2513757.0
Thu tiền cho vay,Tập đoàn Vingroup - Công ty CP > Thu tiền cho vay,Thu tiền cho vay,-,2.613.600,,2613600.0
Các công ty liên quan khác,Các công ty liên quan khác,Các công ty liên quan khác,Các công ty liên quan khác,Các công ty liên quan khác,,
Công ty Cổ phần Dịch vụ Thương mại Tổng hợp Vincommerce,Công ty Cổ phần Dịch vụ Thương mại Tổng hợp Vincommerce,Công ty Cổ phần Dịch vụ Thương mại Tổng hợp Vincommerce,,,,
Bán hàng hóa và dịch vụ,Công ty Cổ phần Dịch vụ Thương mại Tổng hợp Vincommerce > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,767.851,629.316,767851.0,629316.0
Mua hàng hóa và dịch vụ,Công ty Cổ phần Dịch vụ Thương mại Tổng hợp Vincommerce > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,83.631,106.468,83631.0,106468.0
