row_label_raw,row_label_full,col_0,31/12/2019Triệu VND,1/1/2019Triệu VND,numeric__31/12/2019Triệu VND,numeric__1/1/2019Triệu VND
Tiền thu từ các hợp đồng đặt cọc và vay vốn từ khách hàng,Tiền thu từ các hợp đồng đặt cọc và vay vốn từ khách hàng,Tiền thu từ các hợp đồng đặt cọc và vay vốn từ khách hàng,288.178,331.199,288178.0,331199.0
"Đặt cọc thuê văn phòng, quầy hàng và nhà phố thương mại phải hoàn trả trong vòng 12 tháng tới","Đặt cọc thuê văn phòng, quầy hàng và nhà phố thương mại phải hoàn trả trong vòng 12 tháng tới","Đặt cọc thuê văn phòng, quầy hàng và nhà phố thương mại phải hoàn trả trong vòng 12 tháng tới",244.933,246.847,244933.0,246847.0
Kinh phí bảo trì các căn hộ đã bàn giao,Kinh phí bảo trì các căn hộ đã bàn giao,Kinh phí bảo trì các căn hộ đã bàn giao,88.977,82.581,88977.0,82581.0
Đặt cọc khác,Đặt cọc khác,Đặt cọc khác,35.404,-,35404.0,
Cò tức phải trả,Cò tức phải trả,Cò tức phải trả,2.233,-,2233.0,
Lãi vay phải trả,Lãi vay phải trả,Lãi vay phải trả,2.472,-,2472.0,
Đặt cọc thi công mặt bằng,Đặt cọc thi công mặt bằng,Đặt cọc thi công mặt bằng,48.474,42.904,48474.0,42904.0
Đặt cọc cho các dự án nhà phố thương mại,Đặt cọc cho các dự án nhà phố thương mại,Đặt cọc cho các dự án nhà phố thương mại,87.634,-,87634.0,
Phải trả khác,Phải trả khác,Phải trả khác,32.505,45.700,32505.0,45700.0
,,,830.810,749.231,830810.0,749231.0
