row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2019Triệu VND,2018Triệu VND,,
Công ty Cổ phần Vinhomes,Công ty Cổ phần Vinhomes,Công ty Cổ phần Vinhomes,Công ty Cổ phần Vinhomes,Công ty Cổ phần Vinhomes,,
Bán hàng hóa và dịch vụ,Công ty Cổ phần Vinhomes > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,281.258,330.467,281258.0,330467.0
Mua hàng hóa và dịch vụ,Công ty Cổ phần Vinhomes > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,261.861,302.830,261861.0,302830.0
Lãi đặt cọc phải thu,Công ty Cổ phần Vinhomes > Lãi đặt cọc phải thu,Lãi đặt cọc phải thu,-,84.791,,84791.0
Nhận chuyển nhượng tài sản,Công ty Cổ phần Vinhomes > Nhận chuyển nhượng tài sản,Nhận chuyển nhượng tài sản,-,2.081.046,,2081046.0
Công ty Cổ phần Vinpearl,Công ty Cổ phần Vinpearl,Công ty Cổ phần Vinpearl,Công ty Cổ phần Vinpearl,Công ty Cổ phần Vinpearl,,
Bán hàng hóa và dịch vụ,Công ty Cổ phần Vinpearl > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,91.516,56.772,91516.0,56772.0
Mua hàng hóa và dịch vụ,Công ty Cổ phần Vinpearl > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,33.933,119.673,33933.0,119673.0
Nhận chuyển nhượng tài sản,Công ty Cổ phần Vinpearl > Nhận chuyển nhượng tài sản,Nhận chuyển nhượng tài sản,-,388.414,,388414.0
Đặt cọc theo hợp đồng hợp tác kinh doanh,Công ty Cổ phần Vinpearl > Đặt cọc theo hợp đồng hợp tác kinh doanh,Đặt cọc theo hợp đồng hợp tác kinh doanh,180.000,-,180000.0,
