row_label_raw,row_label_full,col_0,31/12/2025%/năm,31/12/2024%/năm,numeric__31/12/2025%/năm,numeric__31/12/2024%/năm
Giấy tờ có giá,Giấy tờ có giá,Giấy tờ có giá,Giấy tờ có giá,Giấy tờ có giá,,
▪ Chứng chỉ tiền gửi,▪ Chứng chỉ tiền gửi,▪ Chứng chỉ tiền gửi,"4,75 - 7,50","4,75 - 6,40",,
▪ Trái phiếu,▪ Trái phiếu,▪ Trái phiếu,"5,10 - 6,90","4,90 - 7,00",,
