row_label_raw,row_label_full,col_0,2025VND,2024VND,numeric__2025VND,numeric__2024VND
Other taxes and fees,Other taxes and fees,Other taxes and fees,"2,549,872,543","3,922,714,188",,
Personnel expenses:In which:,Personnel expenses:In which:,Personnel expenses:In which:,Personnel expenses:In which:,Personnel expenses:In which:,,
▪ Salary and allowances,▪ Salary and allowances,▪ Salary and allowances,"2,135,555,486,854","1,992,185,288,285",,
▪ Salary related contribution,▪ Salary related contribution,▪ Salary related contribution,"197,490,006,646","181,064,064,043",,
▪ Other allowances,▪ Other allowances,▪ Other allowances,"2,210,973,000","932,763,041",,
▪ Other expenses,▪ Other expenses,▪ Other expenses,"93,497,895,635","86,383,609,214",,
Asset expenditureIn which:,Asset expenditureIn which:,Asset expenditureIn which:,Asset expenditureIn which:,Asset expenditureIn which:,,
▪ Depreciation and amortisation of fixed assets,▪ Depreciation and amortisation of fixed assets,▪ Depreciation and amortisation of fixed assets,"172,408,672,336","121,374,513,963",,
▪ Other asset expenses,▪ Other asset expenses,▪ Other asset expenses,"458,872,012,831","472,072,336,447",,
Administrative expenses,Administrative expenses,Administrative expenses,"970,247,427,443","823,060,554,712",,
Insurance fee for customer deposits,Insurance fee for customer deposits,Insurance fee for customer deposits,"143,909,163,507","121,851,845,541",,
Allowance for doubtful depts,Allowance for doubtful depts,Allowance for doubtful depts,"24,613,016,227",-,,
,,,"4,201,354,527,022","3,802,847,689,434",,
