row_label_raw,row_label_full,01,Thu nhập lãi và các khoản thu nhập tương tự nhận được,20.753.432.453.701,17.695.416.911.444,numeric__Thu nhập lãi và các khoản thu nhập tương tự nhận được,numeric__20.753.432.453.701,numeric__17.695.416.911.444
02,02,02,Chi phí lãi và các chi phí tương tự đã trả,(11.112.086.940.310),(11.396.639.181.598),,-11112086940310.0,-11396639181598.0
03,03,03,Thu nhập từ hoạt động dịch vụ nhận được,808.869.997.271,937.728.253.987,,808869997271.0,937728253987.0
04,04,04,"Chênh lệch số tiền thực thu từ hoạt động kinh doanh ngoại tệ, vàng và chứng khoán",(78.173.807.942),131.716.195.089,,-78173807942.0,131716195089.0
05,05,05,Thu nhập khác nhận được,242.901.849.378,196.007.091.051,,242901849378.0,196007091051.0
06,06,06,"Tiền thu các khoản nợ đã được xử lý xóa, bù đắp bằng nguồn rủi ro",1.138.210.516.431,211.356.985.356,,1138210516431.0,211356985356.0
07,07,07,"Tiền chi trả cho nhân viên, hoạt động quản lý",(4.078.464.661.419),(3.728.191.891.252),,-4078464661419.0,-3728191891252.0
08,08,08,Tiền thuế thu nhập doanh nghiệp thực nộp trong năm,(700.499.000.773),(852.812.443.202),,-700499000773.0,-852812443202.0
