row_label_raw,row_label_full,col_0,31/12/2024(restated)VND,31/12/2024(as previous reported)VND,numeric__31/12/2024(restated)VND,numeric__31/12/2024(as previous reported)VND
Receivables,Receivables,Receivables,"2,867,038,481,608","7,092,555,625,434",,
Other liabilities,Other liabilities,Other liabilities,"913,053,268,483","5,138,570,412,309",,
