row_label_raw,row_label_full,col_0,2025VND,2024VND,numeric__2025VND,numeric__2024VND
Interest and similar income,Interest and similar income,Interest and similar income,Interest and similar income,Interest and similar income,,
Interest income from loans to customers and other CIs,Interest income from loans to customers and other CIs,Interest income from loans to customers and other CIs,"16,289,897,128,957","14,660,428,140,607",,
Interest income from trading and investments securities,Interest income from loans to customers and other CIs > Interest income from trading and investments securities,Interest income from trading and investments securities,2.524.892.601.537,"1,553,849,222,694",2524892601537.0,
Other income from deposits at other CIs,Other income from deposits at other CIs,Other income from deposits at other CIs,"1,488,959,855,990","1,166,102,458,984",,
Other income from credit activities,Other income from deposits at other CIs > Other income from credit activities,Other income from credit activities,376.066.839.239,"183,693,836,448",376066839239.0,
Interest income from guarantee services,Other income from deposits at other CIs > Interest income from guarantee services,Interest income from guarantee services,243.196.988.892,227.413.015.574,243196988892.0,227413015574.0
Interest income from debts trading,Other income from deposits at other CIs > Interest income from debts trading,Interest income from debts trading,195.332.447.519,"162,726,338,929",195332447519.0,
,,,"21,118,345,862,134","17,954,213,013,236",,
Interest and similar expenses,Interest and similar expenses,Interest and similar expenses,Interest and similar expenses,Interest and similar expenses,,
Interest expenses for deposits from customers and other CIs,Interest expenses for deposits from customers and other CIs,Interest expenses for deposits from customers and other CIs,"(8,204,126,712,429)","(6,790,179,190,700)",,
Interest expenses for valuable papers issued,Interest expenses for valuable papers issued,Interest expenses for valuable papers issued,"(2,989,896,444,125)","(2,102,810,498,978)",,
Interest expenses for borrowings from other credit institutions and other borrowed and entrusted funds,Interest expenses for borrowings from other credit institutions and other borrowed and entrusted funds,Interest expenses for borrowings from other credit institutions and other borrowed and entrusted funds,"(626,494,908,529)","(415,233,839,435)",,
Interest expenses for other credit activities,Interest expenses for other credit activities,Interest expenses for other credit activities,"(52,008,769,400)","(40,523,101,722)",,
,,,"(11,872,526,834,483)","(9,348,746,630,835)",,
Net interest income,Net interest income,Net interest income,"9,245,819,027,651","8,605,466,382,401",,
