row_label_raw,row_label_full,Year ended 31 December 2024,Land use rights VND,Software VND,Total VND,numeric__Land use rights VND,numeric__Software VND,numeric__Total VND
Cost,Cost,Cost,Cost,Cost,Cost,,,
Opening balance,Opening balance,Opening balance,"154,535,813,448","425,487,732,694","580,023,546,142",,,
Additions during the year,Additions during the year,Additions during the year,-,"8,441,378,429","8,441,378,429",,,
Upgrade during the year,Upgrade during the year,Upgrade during the year,-,"20,476,338,293","20,476,338,293",,,
Transfer from construction in progress,Transfer from construction in progress,Transfer from construction in progress,-,"41,989,340,771","41,989,340,771",,,
Disposals,Disposals,Disposals,"(14,985,658,500)",-,"(14,985,658,500)",,,
Closing balance,Closing balance,Closing balance,"139,550,154,948","496,394,790,187","635,944,945,135",,,
Accumulated depreciation,Accumulated depreciation,Accumulated depreciation,Accumulated depreciation,Accumulated depreciation,Accumulated depreciation,,,
Opening balance,Opening balance,Opening balance,"2,751,722,389","293,153,532,399","295,905,254,788",,,
Charge for the year,Charge for the year,Charge for the year,"163,753,934","51,389,818,130","51,553,572,064",,,
Closing balance,Closing balance,Closing balance,"2,915,476,323","344,543,350,529","347,458,826,852",,,
Net book value,Net book value,Net book value,Net book value,Net book value,Net book value,,,
Opening balance,Opening balance,Opening balance,"151,784,091,059","132,334,200,295","284,118,291,354",,,
Closing balance,Closing balance,Closing balance,"136,634,678,625","151,851,439,658","288,486,118,283",,,
