row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2025 VND,2024 VND,numeric__col_1,numeric__Thuyết minh,numeric__2025 VND,numeric__2024 VND
XI,XI,XI,Tổng lợi nhuận trước thuế(mang sang từ trang trước),,5.020.879.089.061,4.007.183.943.470,,,5020879089061.0,4007183943470.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,,(1.021.167.314.180),(832.835.910.112),,,-1021167314180.0,-832835910112.0
8,8,8,Thu nhập thuế thu nhập doanh nghiệp hoãn lại,,9.154.773.987,-,,,9154773987.0,
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,33,(1.012.012.540.193),(832.835.910.112),,33.0,-1012012540193.0,-832835910112.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,4.008.866.548.868,3.174.348.033.358,,,4008866548868.0,3174348033358.0
