row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,2019 Triệu VND,2018 Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__2019 Triệu VND,numeric__2018 Triệu VND
XI,XI,XI,TỔNG LỢI NHUẬN TRƯỚC THUẾ (MANG SẢNG TỪ TRANG TRƯỚC),,22.717.417,18.016.228,,,22717417.0,18016228.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,34(a),(4.916.465),(3.561.561),,,-4916465.0,-3561561.0
8,8,8,Chi phí thuế thu nhập doanh nghiệp hoãn lại,34(b),400.000,-,,,400000.0,
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,,(4.516.465),(3.561.561),,,-4516465.0,-3561561.0
XIII,XIII,XIII,LỢI NHUẬN SAU THUẾ,,18.200.952,14.454.667,,,18200952.0,14454667.0
