row_label_raw,row_label_full,col_0,2019Triệu VND,2018Triệu VND,numeric__2019Triệu VND,numeric__2018Triệu VND
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,
Thu từ dịch vụ thanh toán,Thu nhập từ hoạt động dịch vụ > Thu từ dịch vụ thanh toán,Thu từ dịch vụ thanh toán,6.155.742,4.552.204,6155742.0,4552204.0
Thu từ dịch vụ ngân quỹ,Thu nhập từ hoạt động dịch vụ > Thu từ dịch vụ ngân quỹ,Thu từ dịch vụ ngân quỹ,164.507,245.694,164507.0,245694.0
Thu từ nghiệp vụ ủy thác và đại lý,Thu nhập từ hoạt động dịch vụ > Thu từ nghiệp vụ ủy thác và đại lý,Thu từ nghiệp vụ ủy thác và đại lý,1.193,1.329,1193.0,1329.0
Thu khác,Thu nhập từ hoạt động dịch vụ > Thu khác,Thu khác,2.423.623,1.917.365,2423623.0,1917365.0
,,,8.745.065,6.716.592,8745065.0,6716592.0
Chi phí cho hoạt động dịch vụ,Chi phí cho hoạt động dịch vụ,Chi phí cho hoạt động dịch vụ,Chi phí cho hoạt động dịch vụ,Chi phí cho hoạt động dịch vụ,,
Chi cho dịch vụ thanh toán,Chi phí cho hoạt động dịch vụ > Chi cho dịch vụ thanh toán,Chi cho dịch vụ thanh toán,(3.865.023),(2.896.734),-3865023.0,-2896734.0
Chi cho dịch vụ ngân quỹ,Chi phí cho hoạt động dịch vụ > Chi cho dịch vụ ngân quỹ,Chi cho dịch vụ ngân quỹ,(96.571),(69.372),-96571.0,-69372.0
Chi cho dịch vụ viễn thông,Chi phí cho hoạt động dịch vụ > Chi cho dịch vụ viễn thông,Chi cho dịch vụ viễn thông,(114.680),(100.790),-114680.0,-100790.0
Chi cho nghiệp vụ ủy thác và đại lý,Chi phí cho hoạt động dịch vụ > Chi cho nghiệp vụ ủy thác và đại lý,Chi cho nghiệp vụ ủy thác và đại lý,(3.485),(746),-3485.0,-746.0
Chi khác,Chi phí cho hoạt động dịch vụ > Chi khác,Chi khác,(532.686),(467.898),-532686.0,-467898.0
,,,(4.612.445),(3.535.540),-4612445.0,-3535540.0
,,,4.132.620,3.181.052,4132620.0,3181052.0
