row_label_raw,row_label_full,Tên,31/12/2016,31/12/2016_1,31/12/2015,31/12/2015_1,numeric__31/12/2016,numeric__31/12/2016_1,numeric__31/12/2015,numeric__31/12/2015_1
Tên,Tên,Tên,Giá gốc,Tỷ lệnấm giữ%,Giá gốc,Tỷ lệnấm giữ%,,,,
Tên,Tên,Tên,Triệu VND,Tỷ lệnấm giữ%,Triệu VND,Tỷ lệnấm giữ%,,,,
Công ty TNHH Một Thành viên Quản lý nợ và Khai thác Tài sản – Ngân hàng Thương mại Cổ phần Kiên Long,Tên > Công ty TNHH Một Thành viên Quản lý nợ và Khai thác Tài sản – Ngân hàng Thương mại Cổ phần Kiên Long,Công ty TNHH Một Thành viên Quản lý nợ và Khai thác Tài sản – Ngân hàng Thương mại Cổ phần Kiên Long,500.000,100%,500.000,100%,500000.0,1.0,500000.0,1.0
