row_label_raw,row_label_full,Thuế giá trị gia tăng,31/12/2016Triệu VND > 228,31/12/2015Triệu VND > 149,numeric__31/12/2016Triệu VND > 228,numeric__31/12/2015Triệu VND > 149
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,22.813,45.707,22813.0,45707.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.900,6.678,1900.0,6678.0
,,,24.941,52.534,24941.0,52534.0
