row_label_raw,row_label_full,col_0,2016Triệu VND,2015Triệu VND,numeric__2016Triệu VND,numeric__2015Triệu VND
"1. Thuế, lệ phí và phí","1. Thuế, lệ phí và phí","1. Thuế, lệ phí và phí",16.440,11.872,16440.0,11872.0
2. Lương và các chi phí liên quan,2. Lương và các chi phí liên quan,2. Lương và các chi phí liên quan,359.167,306.615,359167.0,306615.0
Trong đó:,Trong đó:,Trong đó:,,,,
Lương và phụ cấp,Trong đó: > Lương và phụ cấp,Lương và phụ cấp,311.233,266.003,311233.0,266003.0
Các khoản đóng góp theo lương,Trong đó: > Các khoản đóng góp theo lương,Các khoản đóng góp theo lương,26.087,22.188,26087.0,22188.0
Chi phí khác,Trong đó: > Chi phí khác,Chi phí khác,21.847,18.424,21847.0,18424.0
3. Chi về tài sản,Trong đó: > 3. Chi về tài sản,3. Chi về tài sản,130.486,108.668,130486.0,108668.0
Trong đó:,Trong đó:,Trong đó:,,,,
Chi phí khấu hao tài sản cố định,Trong đó: > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,47.606,37.648,47606.0,37648.0
Chi phí thuê tài sản,Trong đó: > Chi phí thuê tài sản,Chi phí thuê tài sản,46.188,36.760,46188.0,36760.0
"Chi thuê sửa chữa, bào trì","Trong đó: > Chi thuê sửa chữa, bào trì","Chi thuê sửa chữa, bào trì",26.038,23.386,26038.0,23386.0
Chi mua sắm công cụ lao động,Trong đó: > Chi mua sắm công cụ lao động,Chi mua sắm công cụ lao động,10.417,10.831,10417.0,10831.0
Chi phí khác,Trong đó: > Chi phí khác,Chi phí khác,237,43,237.0,43.0
4. Chi phí quản lý,Trong đó: > 4. Chi phí quản lý,4. Chi phí quản lý,120.378,106.221,120378.0,106221.0
Trong đó:,Trong đó:,Trong đó:,,,,
"Chi phí tiếp thị, khuyến mại và in ấn","Trong đó: > Chi phí tiếp thị, khuyến mại và in ấn","Chi phí tiếp thị, khuyến mại và in ấn",34.178,32.502,34178.0,32502.0
Công tác phí,Trong đó: > Công tác phí,Công tác phí,3.640,4.198,3640.0,4198.0
"Chi phí điện nước, vệ sinh cơ quan, xăng dầu","Trong đó: > Chi phí điện nước, vệ sinh cơ quan, xăng dầu","Chi phí điện nước, vệ sinh cơ quan, xăng dầu",22.295,19.421,22295.0,19421.0
"Chi phí thông tin liên lạc, nghiên cứu ứng dụng khoa học công nghệ","Trong đó: > Chi phí thông tin liên lạc, nghiên cứu ứng dụng khoa học công nghệ","Chi phí thông tin liên lạc, nghiên cứu ứng dụng khoa học công nghệ",18.628,15.452,18628.0,15452.0
Chi phí đào tạo,Trong đó: > Chi phí đào tạo,Chi phí đào tạo,1.987,1.667,1987.0,1667.0
"Chi phí hội nghị, lễ tân, khách tiết","Trong đó: > Chi phí hội nghị, lễ tân, khách tiết","Chi phí hội nghị, lễ tân, khách tiết",32.051,26.628,32051.0,26628.0
Khác,Trong đó: > Khác,Khác,7.599,6.353,7599.0,6353.0
"5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi","Trong đó: > 5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi","5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi",28.767,23.797,28767.0,23797.0
,,,655.238,557.173,655238.0,557173.0
