row_label_raw,row_label_full,I,NGHĨA VỤ NỘ TIỂM ẢN,col_2,48.486,45.216,numeric__NGHĨA VỤ NỘ TIỂM ẢN,numeric__col_2,numeric__48.486,numeric__45.216
2,2,2,Cam kết giao dịch hối đoái,,-,11.635,,,,11635.0
2,2,2,Cam kết mua ngoại tệ,34,-,5.540,,34.0,,5540.0
2,2,2,Cam kết bán ngoại tệ,34,-,6.095,,34.0,,6095.0
4,4,4,Cam kết trong nghiệp vụ thư tín dụng,34,15.946,16.632,,34.0,15946.0,16632.0
5,5,5,Bảo lãnh khác,34,32.540,16.949,,34.0,32540.0,16949.0
