row_label_raw,row_label_full,col_0,31/12/2016,31/12/2016_1,31/12/2015,31/12/2015_1,numeric__31/12/2016,numeric__31/12/2016_1,numeric__31/12/2015,numeric__31/12/2015_1
,,,Tỷ lệnấm giữ%,Giá gốc củacác khoảnđầu tưTriệu VND,Tỷ lệnấm giữ%,Giá gốc củacác khoảnđầu tưTriệu VND,,,,
Đầu tư vào các doanh nghiệp khác,Đầu tư vào các doanh nghiệp khác,Đầu tư vào các doanh nghiệp khác,Đầu tư vào các doanh nghiệp khác,Đầu tư vào các doanh nghiệp khác,Đầu tư vào các doanh nghiệp khác,Đầu tư vào các doanh nghiệp khác,,,,
Quỹ đầu tư chứng khoán Y tế Bản Việt,Đầu tư vào các doanh nghiệp khác > Quỹ đầu tư chứng khoán Y tế Bản Việt,Quỹ đầu tư chứng khoán Y tế Bản Việt,-,-,"11,00%",16.009,,,0.11,16009.0
CTCP Đầu tư Xây dựng Hồng Phát,Đầu tư vào các doanh nghiệp khác > CTCP Đầu tư Xây dựng Hồng Phát,CTCP Đầu tư Xây dựng Hồng Phát,"2,92%",5.250,"3,01%",5.250,0.0292,5250.0,0.0301,5250.0
CTCP Sài Gòn - Rạch Giá,Đầu tư vào các doanh nghiệp khác > CTCP Sài Gòn - Rạch Giá,CTCP Sài Gòn - Rạch Giá,"6,96%",9.271,"10,00%",9.271,0.0696,9271.0,0.1,9271.0
,,,,14.521,,30.530,,14521.0,,30530.0
