row_label_raw,row_label_full,2016 > Thuế giá trị gia tăng,Số dưđầu nămTriệu VND > 149,Phát sinh trong năm > Số phải nộpTriệu VND > 2.506,Phát sinh trong năm > Số đã nộpTriệu VND > (2.427),Số đưcuối nămTriệu VND > 228,numeric__Số dưđầu nămTriệu VND > 149,numeric__Phát sinh trong năm > Số phải nộpTriệu VND > 2.506,numeric__Phát sinh trong năm > Số đã nộpTriệu VND > (2.427),numeric__Số đưcuối nămTriệu VND > 228
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,45.707,28.221,(51.115),22.813,45707.0,28221.0,-51115.0,22813.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,6.678,10.793,(15.571),1.900,6678.0,10793.0,-15571.0,1900.0
,,,52.534,41.520,(69.113),24.941,52534.0,41520.0,-69113.0,24941.0
2015,2015,2015,Số dưđầu nămTriệu VND,Phát sinh trong năm,Phát sinh trong năm,Số đưcuối nămTriệu VND,,,,
2015,2015,2015,Số dưđầu nămTriệu VND,Số phải nộpTriệu VND,Số đã nộpTriệu VND,Số đưcuối nămTriệu VND,,,,
Thuế giá trị gia tăng,2015 > Thuế giá trị gia tăng,Thuế giá trị gia tăng,94,1.452,(1.397),149,94.0,1452.0,-1397.0,149.0
Thuế thu nhập doanh nghiệp,2015 > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,31.925,45.707,(31.925),45.707,31925.0,45707.0,-31925.0,45707.0
Thuế thu nhập cá nhân,2015 > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,17.429,4.849,(15.600),6.678,17429.0,4849.0,-15600.0,6678.0
,,,49.448,52.008,(48.922),52.534,49448.0,52008.0,-48922.0,52534.0
