row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2016Triệu VND,2015Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2016Triệu VND,numeric__2015Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế(mang sang từ trang trước),,141.089,209.618,,,141089.0,209618.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,29,(28.221),(45.707),,29.0,-28221.0,-45707.0
8,8,8,Chi phí thuế thu nhập doanh nghiệp hoãn lại,29,-,-,,29.0,,
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,29,(28.221),(45.707),,29.0,-28221.0,-45707.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,112.868,163.911,,,112868.0,163911.0
