row_label_raw,row_label_full,col_0,2018Triệu VND,2017Triệu VND,numeric__2018Triệu VND,numeric__2017Triệu VND
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,
▪ Thu từ các khoản nợ đã được xử lý trước đây,Thu nhập từ hoạt động khác > ▪ Thu từ các khoản nợ đã được xử lý trước đây,▪ Thu từ các khoản nợ đã được xử lý trước đây,203.125,441.114,203125.0,441114.0
▪ Thu từ thanh lý quyền sử dụng đất và tài sản cố định khác,Thu nhập từ hoạt động khác > ▪ Thu từ thanh lý quyền sử dụng đất và tài sản cố định khác,▪ Thu từ thanh lý quyền sử dụng đất và tài sản cố định khác,104.229,241.958,104229.0,241958.0
▪ Thu nhập khác,Thu nhập từ hoạt động khác > ▪ Thu nhập khác,▪ Thu nhập khác,19.616,15.660,19616.0,15660.0
,,,326.970,698.732,326970.0,698732.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,
▪ Giá trị ghi sổ của quyền sử dụng đất và tài sản cố định khác được thanh lý,Chi phí hoạt động khác > ▪ Giá trị ghi sổ của quyền sử dụng đất và tài sản cố định khác được thanh lý,▪ Giá trị ghi sổ của quyền sử dụng đất và tài sản cố định khác được thanh lý,(97.045),(216.939),-97045.0,-216939.0
▪ Chi phí khác,Chi phí hoạt động khác > ▪ Chi phí khác,▪ Chi phí khác,(4.355),(50.683),-4355.0,-50683.0
,,,(101.400),(267.622),-101400.0,-267622.0
Lãi thuần từ hoạt động khác,Chi phí hoạt động khác > Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,225.570,431.110,225570.0,431110.0
