row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2018,Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng) > Triệu VND,Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày 31 tháng 12 năm 2018) > Tài sảnTriệu VND,Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày 31 tháng 12 năm 2018) > NợTriệu VND,numeric__Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng) > Triệu VND,numeric__Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày 31 tháng 12 năm 2018) > Tài sảnTriệu VND,numeric__Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày 31 tháng 12 năm 2018) > NợTriệu VND
Công cụ tài chính phải sinh tiền tệ▪ Giao dịch kỳ hạn tiền tệ▪ Giao dịch hoán đổi tiền tệ,Công cụ tài chính phải sinh tiền tệ▪ Giao dịch kỳ hạn tiền tệ▪ Giao dịch hoán đổi tiền tệ,Công cụ tài chính phải sinh tiền tệ▪ Giao dịch kỳ hạn tiền tệ▪ Giao dịch hoán đổi tiền tệ,12.096.74145.333.233,22.829-,-(82.087),1209674145333233.0,,
,,,57.429.974,22.829,(82.087),57429974.0,22829.0,-82087.0
Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng),Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày 31 tháng 12 năm 2017),Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày 31 tháng 12 năm 2017),,,
Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Triệu VND,Tài sảnTriệu VND,NợTriệu VND,,,
Công cụ tài chính phải sinh tiền tệ▪ Giao dịch kỳ hạn tiền tệ▪ Giao dịch hoán đổi tiền tệ,Tại ngày 31 tháng 12 năm 2017 > Công cụ tài chính phải sinh tiền tệ▪ Giao dịch kỳ hạn tiền tệ▪ Giao dịch hoán đổi tiền tệ,Công cụ tài chính phải sinh tiền tệ▪ Giao dịch kỳ hạn tiền tệ▪ Giao dịch hoán đổi tiền tệ,12.432.96330.944.269,105.236-,-(74.962),1243296330944269.0,,
,,,43.377.232,105.236,(74.962),43377232.0,105236.0,-74962.0
