row_label_raw,row_label_full,col_0,Quá hạn,Quá hạn_1,Quá hạn_2,Quá hạn_3,Tổng,numeric__Quá hạn,numeric__Quá hạn_1,numeric__Quá hạn_2,numeric__Quá hạn_3,numeric__Tổng
Ngày 31 tháng 12 năm 2017,Ngày 31 tháng 12 năm 2017,Ngày 31 tháng 12 năm 2017,Từ 10 đến 90 ngàyTriệu VND,Từ 91 đến 180 ngàyTriệu VND,Từ 181 đến 360 ngàyTriệu VND,Trên 360 ngàyTriệu VND,Triệu VND,,,,,
Các khoản cho vay và phải thuCho vay khách hàng – gộp,Ngày 31 tháng 12 năm 2017 > Các khoản cho vay và phải thuCho vay khách hàng – gộp,Các khoản cho vay và phải thuCho vay khách hàng – gộp,268.873,749.644,322.996,514.951,1.856.464,268873.0,749644.0,322996.0,514951.0,1856464.0
Tài sản Có khác – gộp,Ngày 31 tháng 12 năm 2017 > Tài sản Có khác – gộp,Tài sản Có khác – gộp,-,-,-,6.031,6.031,,,,6031.0,6031.0
,,,268.873,749.644,322.996,520.982,1.862.495,268873.0,749644.0,322996.0,520982.0,1862495.0
