row_label_raw,row_label_full,col_0,Cho vaykhách hàng– gộpTriệu VND,Tiền gửicủa kháchhàngTriệu VND,Phát hànhgiấy tờ cógiáTriệu VND,Nợ tiềm tàngvà các camkết tín dụng– gộpTriệu VND,Chứngkhoán đầutur – gộpTriệu VND,"Góp vốn, đầutur dài hạn– gộpTriệu VND",Tiền gửi vàcho vay cáctCTD khácTriệu VND,Tiền gửi vàvay từ cáctCTD khácTriệu VND,Công cụ tàichính phải sinh(Tổng giá trịgiao dịch theohợp đồng)Triệu VND,numeric__Cho vaykhách hàng– gộpTriệu VND,numeric__Tiền gửicủa kháchhàngTriệu VND,numeric__Phát hànhgiấy tờ cógiáTriệu VND,numeric__Nợ tiềm tàngvà các camkết tín dụng– gộpTriệu VND,numeric__Chứngkhoán đầutur – gộpTriệu VND,"numeric__Góp vốn, đầutur dài hạn– gộpTriệu VND",numeric__Tiền gửi vàcho vay cáctCTD khácTriệu VND,numeric__Tiền gửi vàvay từ cáctCTD khácTriệu VND,numeric__Công cụ tàichính phải sinh(Tổng giá trịgiao dịch theohợp đồng)Triệu VND
Trong nước,Trong nước,Trong nước,104.042.577,116.182.554,-,6.960.771,17.173.320,110.566,1.690.797,4.825.270,54.344.740,104042577.0,116182554.0,,6960771.0,17173320.0,110566.0,1690797.0,4825270.0,54344740.0
Nước ngoài,Nước ngoài,Nước ngoài,-,2.511.315,-,177.395,-,-,17.360.067,11.185.794,3.085.234,,2511315.0,,177395.0,,,17360067.0,11185794.0,3085234.0
,,,104.042.577,118.693.869,-,7.138.166,17.173.320,110.566,19.050.864,16.011.064,57.429.974,104042577.0,118693869.0,,7138166.0,17173320.0,110566.0,19050864.0,16011064.0,57429974.0
