row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Số đầu năm > Tăng,Trong năm > (Giám),Trong năm > VND Tăng chênh lệch tỷ giá,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Tăng,numeric__Trong năm > (Giám),numeric__Trong năm > VND Tăng chênh lệch tỷ giá,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,11.350.047.626.220,11.350.047.626.220,21.945.670.183.773,(25.718.678.724.812),25.368.920.552,7.602.408.005.733,7.602.408.005.733,11350047626220.0,11350047626220.0,21945670183773.0,-25718678724812.0,25368920552.0,7602408005733.0,7602408005733.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,842.876.038.627,842.876.038.627,1.593.634.529.053,(842.876.038.625),5.658.631.796,1.599.293.160.851,1.599.293.160.851,842876038627.0,842876038627.0,1593634529053.0,-842876038625.0,5658631796.0,1599293160851.0,1599293160851.0
,,,12.192.923.664.847,12.192.923.664.847,23.539.304.712.826,(26.561.554.763.437),31.027.552.348,9.201.701.166.584,9.201.701.166.584,12192923664847.0,12192923664847.0,23539304712826.0,-26561554763437.0,31027552348.0,9201701166584.0,9201701166584.0
