row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2015VND,1/1/2015VND,,
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
▪ Công ty TNHH MTV Trung tâm Logistics Xanh,Công ty con > ▪ Công ty TNHH MTV Trung tâm Logistics Xanh,▪ Công ty TNHH MTV Trung tâm Logistics Xanh,3.029.003.166,5.136.934.810,3029003166.0,5136934810.0
▪ Công ty TNHH MTV Vận tải biển Ngôi sao Xanh,Công ty con > ▪ Công ty TNHH MTV Vận tải biển Ngôi sao Xanh,▪ Công ty TNHH MTV Vận tải biển Ngôi sao Xanh,1.935.022.925,3.393.405.850,1935022925.0,3393405850.0
▪ Công ty TNHH MTV Bến Xanh,Công ty con > ▪ Công ty TNHH MTV Bến Xanh,▪ Công ty TNHH MTV Bến Xanh,1.298.909.233,1.071.252.081,1298909233.0,1071252081.0
▪ Công ty Cổ phần Cảng Xanh VIP,Công ty con > ▪ Công ty Cổ phần Cảng Xanh VIP,▪ Công ty Cổ phần Cảng Xanh VIP,3.435.026.537,-,3435026537.0,
Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,,
▪ Công ty Cổ phần Cảng dịch vụ Dầu khí Đình Vũ,Công ty liên kết > ▪ Công ty Cổ phần Cảng dịch vụ Dầu khí Đình Vũ,▪ Công ty Cổ phần Cảng dịch vụ Dầu khí Đình Vũ,15.850.750.680,17.655.493.357,15850750680.0,17655493357.0
,,,25.548.712.541,27.257.086.098,25548712541.0,27257086098.0
