row_label_raw,row_label_full,Mã số,Chỉ tiêu,Năm 2019,Năm 2018,Chênh lệch,%,numeric__Chỉ tiêu,numeric__Năm 2019,numeric__Năm 2018,numeric__Chênh lệch,numeric__%
10,10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ,9.259.257,9.123.952,135.305,1%,,9259257.0,9123952.0,135305.0,0.01
11,11,11,Giá vốn hàng bán và dịch vụ cung cấp,4.855.637,5.482.655,(627.018),-11%,,4855637.0,5482655.0,-627018.0,-0.11
21,21,21,Doanh thu hoạt động tài chính,265.083,519.224,(254.141),-49%,,265083.0,519224.0,-254141.0,-0.49
22,22,22,Chi phí tài chính,302.500,417.400,(114.900),-28%,,302500.0,417400.0,-114900.0,-0.28
26,26,26,Chi phí quản lý doanh nghiệp,448.658,342.115,106.543,31%,,448658.0,342115.0,106543.0,0.31
60,60,60,Lợi nhuận sau thuế TNDN,2.851.933,2.413.227,438.706,18%,,2851933.0,2413227.0,438706.0,0.18
