row_label_raw,row_label_full,col_0,31/12/2019Triệu VND,1/1/2019Triệu VND,numeric__31/12/2019Triệu VND,numeric__1/1/2019Triệu VND
Dự án Vincom Plaza Mỹ Tho,Dự án Vincom Plaza Mỹ Tho,Dự án Vincom Plaza Mỹ Tho,103.448,-,103448.0,
Dự án Vincom+ Sông Công,Dự án Vincom+ Sông Công,Dự án Vincom+ Sông Công,108.973,-,108973.0,
Dự án Vincom Plaza Bạc Liêu,Dự án Vincom Plaza Bạc Liêu,Dự án Vincom Plaza Bạc Liêu,92.312,-,92312.0,
Dự án Vincom Plaza Bắc Kạn,Dự án Vincom Plaza Bắc Kạn,Dự án Vincom Plaza Bắc Kạn,-,66.430,,66430.0
Dự án Vincom Plaza Hòa Bình,Dự án Vincom Plaza Hòa Bình,Dự án Vincom Plaza Hòa Bình,-,62.624,,62624.0
Dự án Vincom Plaza Mống Cái,Dự án Vincom Plaza Mống Cái,Dự án Vincom Plaza Mống Cái,-,88.581,,88581.0
"Dự án Vincom Plaza Dĩ An, Bình Dương","Dự án Vincom Plaza Dĩ An, Bình Dương","Dự án Vincom Plaza Dĩ An, Bình Dương",-,79.358,,79358.0
Các dự án nâng cấp trung tâm thương mại,Các dự án nâng cấp trung tâm thương mại,Các dự án nâng cấp trung tâm thương mại,5.897,7.497,5897.0,7497.0
Các dự án khác,Các dự án khác,Các dự án khác,66.779,67.272,66779.0,67272.0
,,,377.409,371.762,377409.0,371762.0
